https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1592784000000,2020-06-22 00:00:00,XRP/USDC,0.18611017,0.18986362,0.18605344,0.18962176,3193.12108194,16955.63636228,0,0,0,0.1883221
1592697600000,2020-06-21 00:00:00,XRP/USDC,0.18792109,0.18890961,0.18617452,0.18627774,1024.34267699,5470.64342775,0,0,0,0.18724354
1592611200000,2020-06-20 00:00:00,XRP/USDC,0.18688739,0.1885461,0.185,0.1885461,3240.99473058,17321.53018805,0,0,0,0.18710787
1592524800000,2020-06-19 00:00:00,XRP/USDC,0.18845,0.19050969,0.18686188,0.18705857,4749.31541814,25248.94201245,0,0,0,0.18809958
1592438400000,2020-06-18 00:00:00,XRP/USDC,0.19256016,0.19256016,0.18802695,0.19001905,5365.93989465,28235.07566785,0,0,0,0.19004517
1592352000000,2020-06-17 00:00:00,XRP/USDC,0.19121391,0.19758066,0.18949,0.19289281,11536.71759393,59741.59085358,0,0,0,0.19311031
1592265600000,2020-06-16 00:00:00,XRP/USDC,0.19151752,0.19340394,0.1904892,0.19207583,4034.48427453,21030.83597322,0,0,0,0.1918366
1592179200000,2020-06-15 00:00:00,XRP/USDC,0.18979057,0.19295424,0.182448,0.19295424,10655.39014706,56660.03813352,0,0,0,0.18805829
1592092800000,2020-06-14 00:00:00,XRP/USDC,0.19205887,0.19205887,0.18883827,0.19073437,1980.13117667,10371.80384143,0,0,0,0.19091483
1592006400000,2020-06-13 00:00:00,XRP/USDC,0.19277527,0.19331433,0.19025802,0.19222046,5719.64172777,29728.48074247,0,0,0,0.19239603
1591920000000,2020-06-12 00:00:00,XRP/USDC,0.18747469,0.19415831,0.18725004,0.19280975,7441.64226584,39378.86943207,0,0,0,0.18897551
1591833600000,2020-06-11 00:00:00,XRP/USDC,0.20289907,0.20319568,0.18455,0.18805,28233.87798929,146510.27513366,0,0,0,0.1927092
1591747200000,2020-06-10 00:00:00,XRP/USDC,0.20178888,0.20319568,0.20061,0.20275116,3073.38683616,15199.97249171,0,0,0,0.20219686
1591660800000,2020-06-09 00:00:00,XRP/USDC,0.20482125,0.20482125,0.19997038,0.20127387,3914.40268754,19381.54369588,0,0,0,0.20196547
1591574400000,2020-06-08 00:00:00,XRP/USDC,0.20292942,0.20374471,0.20158302,0.20374471,1762.06980507,8689.37748177,0,0,0,0.20278435
1591488000000,2020-06-07 00:00:00,XRP/USDC,0.20398275,0.20454466,0.19914846,0.20336856,2513.50352806,12429.88256717,0,0,0,0.20221458
1591401600000,2020-06-06 00:00:00,XRP/USDC,0.20158302,0.20417297,0.20158302,0.20331236,1377.04876894,6780.33442319,0,0,0,0.20309452
1591315200000,2020-06-05 00:00:00,XRP/USDC,0.20471355,0.2053983,0.20158302,0.20358232,8463.48372759,41426.53453872,0,0,0,0.20430103
1591228800000,2020-06-04 00:00:00,XRP/USDC,0.20365572,0.20645982,0.20045,0.20482125,17880.72577465,87470.38603504,0,0,0,0.20442033
1591142400000,2020-06-03 00:00:00,XRP/USDC,0.20370552,0.20420561,0.20142924,0.20408617,3938.18899514,19378.63099909,0,0,0,0.20322328
1591056000000,2020-06-02 00:00:00,XRP/USDC,0.21076725,0.21482418,0.19547401,0.20245342,34939.45701324,170328.82814938,0,0,0,0.20512943
1590969600000,2020-06-01 00:00:00,XRP/USDC,0.20319568,0.21303475,0.202,0.21055846,17214.10009946,82082.0921235,0,0,0,0.20971809
1590883200000,2020-05-31 00:00:00,XRP/USDC,0.20653652,0.21358811,0.20055354,0.20262082,16986.61598374,81261.51429809,0,0,0,0.20903641
1590796800000,2020-05-30 00:00:00,XRP/USDC,0.19650214,0.20740943,0.19600181,0.20685625,48760.71831028,241147.17785163,0,0,0,0.20220314
1590710400000,2020-05-29 00:00:00,XRP/USDC,0.20153904,0.20246737,0.19651327,0.1976061,7513.17987492,37770.64750384,0,0,0,0.19891583
1590624000000,2020-05-28 00:00:00,XRP/USDC,0.19793414,0.20057094,0.19520936,0.20057094,11623.21836238,58868.02989372,0,0,0,0.19744534
1590537600000,2020-05-27 00:00:00,XRP/USDC,0.1943261,0.20012051,0.19258391,0.19650103,20650.44547443,106092.2614229,0,0,0,0.1946461
1590451200000,2020-05-26 00:00:00,XRP/USDC,0.19520936,0.19678355,0.1920985,0.1943261,50907.66839029,261124.32638925,0,0,0,0.19495567
1590364800000,2020-05-25 00:00:00,XRP/USDC,0.19275819,0.206,0.18933994,0.19589049,31137.38309595,159269.51059781,0,0,0,0.19550121
1590278400000,2020-05-24 00:00:00,XRP/USDC,0.19954523,0.20123556,0.19364768,0.19436016,7572.79041008,38329.05633532,0,0,0,0.19757309
1590192000000,2020-05-23 00:00:00,XRP/USDC,0.20132252,0.20173293,0.19837059,0.2,4300.85989235,21475.89715285,0,0,0,0.2002645
1590105600000,2020-05-22 00:00:00,XRP/USDC,0.19364768,0.20231849,0.19269148,0.19973498,14521.18116333,72789.70735597,0,0,0,0.19949497
1590019200000,2020-05-21 00:00:00,XRP/USDC,0.20135411,0.20256008,0.18933989,0.19520936,14180.57925345,72790.7040003,0,0,0,0.19481305
1589932800000,2020-05-20 00:00:00,XRP/USDC,0.20480825,0.20565937,0.19678366,0.20149226,32541.69160144,160563.31348746,0,0,0,0.20267202
1589846400000,2020-05-19 00:00:00,XRP/USDC,0.20319569,0.20504516,0.19997077,0.20451442,5101.68357599,25096.00035829,0,0,0,0.20328671
1589760000000,2020-05-18 00:00:00,XRP/USDC,0.20296251,0.20733518,0.20158302,0.20472106,20800.49290839,101610.1377504,0,0,0,0.20470883
1589673600000,2020-05-17 00:00:00,XRP/USDC,0.20073197,0.20431789,0.19994938,0.20113579,3943.00153422,19486.73084766,0,0,0,0.20234289
1589587200000,2020-05-16 00:00:00,XRP/USDC,0.19751206,0.20167695,0.19678363,0.19988858,13439.27108559,67417.47675109,0,0,0,0.19934402
1589500800000,2020-05-15 00:00:00,XRP/USDC,0.20319568,0.20358075,0.19520936,0.1973462,15342.67215301,77151.79149579,0,0,0,0.19886345
1589414400000,2020-05-14 00:00:00,XRP/USDC,0.20198944,0.205,0.1997874,0.20471502,29888.18115918,146845.41085171,0,0,0,0.203535
1589328000000,2020-05-13 00:00:00,XRP/USDC,0.19827283,0.20414926,0.19682141,0.20198944,15401.47776784,76289.7521804,0,0,0,0.20188134
1589241600000,2020-05-12 00:00:00,XRP/USDC,0.19362715,0.19989933,0.19217228,0.19682141,17509.75287819,88894.42511483,0,0,0,0.19697245
1589155200000,2020-05-11 00:00:00,XRP/USDC,0.19788008,0.19999,0.185,0.19352484,24661.10744451,127828.87435173,0,0,0,0.19292282
1589068800000,2020-05-10 00:00:00,XRP/USDC,0.215,0.215,0.17939637,0.19754632,207988.23223999,1051716.4291191,0,0,0,0.19776075
1588982400000,2020-05-09 00:00:00,XRP/USDC,0.21830278,0.22467879,0.21570278,0.21637835,50487.72286384,229348.69846161,0,0,0,0.2201352
1588896000000,2020-05-08 00:00:00,XRP/USDC,0.21897498,0.222,0.21485141,0.21914508,50597.80834817,230538.61730787,0,0,0,0.21947649
1588809600000,2020-05-07 00:00:00,XRP/USDC,0.2110682,0.22099908,0.21006745,0.21849356,76501.20556148,354209.88580468,0,0,0,0.21597704
1588723200000,2020-05-06 00:00:00,XRP/USDC,0.21638553,0.22211547,0.21080028,0.21180845,35129.73518553,161424.70323719,0,0,0,0.21762304
1588636800000,2020-05-05 00:00:00,XRP/USDC,0.21889591,0.22271346,0.21360228,0.21599846,23083.42395373,106351.68604492,0,0,0,0.21704803
1588550400000,2020-05-04 00:00:00,XRP/USDC,0.21830286,0.21975164,0.2081115,0.21866118,22938.94785839,107355.19249156,0,0,0,0.21367338
1588464000000,2020-05-03 00:00:00,XRP/USDC,0.22420561,0.22665781,0.21657022,0.22104852,29396.00646351,132013.98790282,0,0,0,0.22267342
1588377600000,2020-05-02 00:00:00,XRP/USDC,0.21779844,0.22599994,0.21599288,0.22340435,20364.39440088,92346.34568504,0,0,0,0.22052193
1588291200000,2020-05-01 00:00:00,XRP/USDC,0.21258224,0.22391384,0.21258224,0.21768903,25035.53334163,114633.96071791,0,0,0,0.21839543
1588204800000,2020-04-30 00:00:00,XRP/USDC,0.22694994,0.2359484,0.20840588,0.2114546,98649.61539252,449393.87482968,0,0,0,0.21951704
1588118400000,2020-04-29 00:00:00,XRP/USDC,0.2157,0.23160827,0.21427549,0.22717573,107246.02408038,484542.37918732,0,0,0,0.22133466
1588032000000,2020-04-28 00:00:00,XRP/USDC,0.19694718,0.2176003,0.19491713,0.21485141,53036.29966148,257038.14935082,0,0,0,0.20633629
1587945600000,2020-04-27 00:00:00,XRP/USDC,0.19749676,0.19950705,0.19447132,0.19780503,8841.78678948,45004.15424641,0,0,0,0.19646601
1587859200000,2020-04-26 00:00:00,XRP/USDC,0.1939157,0.19766375,0.19217228,0.197,13053.0034255,66596.75904496,0,0,0,0.19600058
1587772800000,2020-04-25 00:00:00,XRP/USDC,0.19230042,0.19698324,0.19217228,0.19418783,12251.43894256,62563.99273241,0,0,0,0.19582252
1587686400000,2020-04-24 00:00:00,XRP/USDC,0.19516049,0.19682141,0.19231089,0.19364762,12758.41844819,65256.85565239,0,0,0,0.19551077
1587600000000,2020-04-23 00:00:00,XRP/USDC,0.18737857,0.19937838,0.18613191,0.19492521,73304.96755576,379915.38131937,0,0,0,0.19295077
1587513600000,2020-04-22 00:00:00,XRP/USDC,0.18332354,0.19055525,0.18251384,0.18857268,7466.16052968,39976.49009588,0,0,0,0.18676378
1587427200000,2020-04-21 00:00:00,XRP/USDC,0.1831657,0.18629183,0.18170038,0.18316572,18473.0514229,99977.59835431,0,0,0,0.1847719
1587340800000,2020-04-20 00:00:00,XRP/USDC,0.18913403,0.19489157,0.17877989,0.18175571,70827.51227153,378544.3633103,0,0,0,0.18710491
1587254400000,2020-04-19 00:00:00,XRP/USDC,0.19393958,0.19639302,0.189,0.18966029,13959.40980939,72522.79767615,0,0,0,0.19248305
1587168000000,2020-04-18 00:00:00,XRP/USDC,0.18944509,0.19690879,0.18912367,0.19582094,28724.44488144,149093.79058726,0,0,0,0.19266023
1587081600000,2020-04-17 00:00:00,XRP/USDC,0.18964538,0.19175747,0.18746488,0.18912367,11641.20523786,61608.64623004,0,0,0,0.18895408
1586995200000,2020-04-16 00:00:00,XRP/USDC,0.18,0.193,0.17454773,0.19076786,117452.03514089,622056.51499465,0,0,0,0.18881248
1586908800000,2020-04-15 00:00:00,XRP/USDC,0.18489186,0.18913403,0.18,0.18,9204.04031143,49711.6765794,0,0,0,0.18514845
1586822400000,2020-04-14 00:00:00,XRP/USDC,0.18815089,0.18913403,0.18444656,0.1864701,29907.66564649,160182.9050673,0,0,0,0.18670947
1586736000000,2020-04-13 00:00:00,XRP/USDC,0.18913403,0.18914001,0.18035041,0.18819241,66371.41907286,360314.2002052,0,0,0,0.18420428
1586649600000,2020-04-12 00:00:00,XRP/USDC,0.18913403,0.1963403,0.18751858,0.19055569,24864.12873077,129298.7563127,0,0,0,0.19229982
1586563200000,2020-04-11 00:00:00,XRP/USDC,0.18816359,0.19234708,0.18560359,0.18843013,15859.88247143,83674.75194844,0,0,0,0.18954203
1586476800000,2020-04-10 00:00:00,XRP/USDC,0.19863119,0.19863119,0.18180133,0.18763297,89768.89904331,472964.62113718,0,0,0,0.18980045
1586390400000,2020-04-09 00:00:00,XRP/USDC,0.20192895,0.20224717,0.19522183,0.19925,20180.60465717,101541.14951239,0,0,0,0.19874311
1586304000000,2020-04-08 00:00:00,XRP/USDC,0.19305741,0.2026225,0.19249026,0.2023074,64571.94011064,324208.75007705,0,0,0,0.19916778
1586217600000,2020-04-07 00:00:00,XRP/USDC,0.19954842,0.2064875,0.1906187,0.1922584,99613.8481577,498780.21077101,0,0,0,0.19971491
1586131200000,2020-04-06 00:00:00,XRP/USDC,0.1798694,0.19848489,0.1798694,0.19848489,67697.30870376,355165.8646204,0,0,0,0.19060758
1586044800000,2020-04-05 00:00:00,XRP/USDC,0.18201374,0.18211473,0.17728709,0.17891081,8359.23021433,46737.07749646,0,0,0,0.1788565
1585958400000,2020-04-04 00:00:00,XRP/USDC,0.17828815,0.18337566,0.1777063,0.18227681,50321.52106058,278826.37892568,0,0,0,0.18047618
1585872000000,2020-04-03 00:00:00,XRP/USDC,0.17920717,0.18313651,0.17612438,0.17962764,22178.29607576,123785.02116957,0,0,0,0.17916784
1585785600000,2020-04-02 00:00:00,XRP/USDC,0.1758366,0.18622724,0.17472657,0.17979557,87571.42554211,481995.41101401,0,0,0,0.18168518
1585699200000,2020-04-01 00:00:00,XRP/USDC,0.1745658,0.1762183,0.16814752,0.17535373,42501.87102502,246727.90990234,0,0,0,0.17226211
1585612800000,2020-03-31 00:00:00,XRP/USDC,0.17194412,0.178,0.17145479,0.17391349,54876.26483057,313805.59840406,0,0,0,0.17487344
1585526400000,2020-03-30 00:00:00,XRP/USDC,0.16263505,0.17569069,0.16263505,0.17196413,29808.94977296,173734.09028821,0,0,0,0.17157801
1585440000000,2020-03-29 00:00:00,XRP/USDC,0.17588469,0.17627369,0.16155075,0.16382057,216764.72936754,1276579.61158757,0,0,0,0.16980118
1585353600000,2020-03-28 00:00:00,XRP/USDC,0.17288733,0.17979021,0.16704185,0.17618707,296300.14792676,1721616.65818186,0,0,0,0.17210576
1585267200000,2020-03-27 00:00:00,XRP/USDC,0.17753337,0.18769097,0.17045127,0.17344843,241174.85969473,1369310.44547067,0,0,0,0.17612869
1585180800000,2020-03-26 00:00:00,XRP/USDC,0.16253658,0.17762354,0.16064592,0.17735179,101067.75319159,604624.82259667,0,0,0,0.16715779
1585094400000,2020-03-25 00:00:00,XRP/USDC,0.1619017,0.16570226,0.15753318,0.16177063,31018.01971122,191087.55933458,0,0,0,0.16232359
1585008000000,2020-03-24 00:00:00,XRP/USDC,0.1598865,0.16445828,0.15759273,0.16265754,56022.86742846,347049.93268508,0,0,0,0.16142595
