https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1742601600000,2025-03-22 00:00:00,ETH/USDC,1973.34,2009.99,1973.34,1986.77,730.12,0.367018,206.48,0.103391,36,1989.36
1742515200000,2025-03-21 00:00:00,ETH/USDC,1991.97,1999.72,1940,1961.11,435.35,0.221851,129.29,0.065015,20,1962.56
1742428800000,2025-03-20 00:00:00,ETH/USDC,2040.06,2100,1950.01,1980.29,7730.67,3.862859,2846.38,1.433882,102,2001.45
1742342400000,2025-03-19 00:00:00,ETH/USDC,1939.99,2102.09,1932,2040.19,13782.97,7.003439,10670.9,5.457387,72,1968.71
1742256000000,2025-03-18 00:00:00,ETH/USDC,1920.52,1959.83,1875.75,1929.7,392.82,0.205109,175.47,0.090949,27,1915.35
1742169600000,2025-03-17 00:00:00,ETH/USDC,1902.45,1950,1882.91,1925.62,1602.96,0.833882,1158.47,0.599551,41,1922.52
1742083200000,2025-03-16 00:00:00,ETH/USDC,1921.88,1921.88,1865.85,1865.85,678.56,0.358959,129.22,0.067447,18,1890.54
1741996800000,2025-03-15 00:00:00,ETH/USDC,1907.58,1955.23,1900.25,1944.64,683.97,0.352614,447.01,0.229086,35,1939.88
1741910400000,2025-03-14 00:00:00,ETH/USDC,1889.99,1950,1886.77,1912.32,550.34,0.288127,199.25,0.103434,34,1910.27
1741824000000,2025-03-13 00:00:00,ETH/USDC,1930,1939.99,1830,1880,3572.12,1.888958,2785.43,1.470943,55,1891.1
1741737600000,2025-03-12 00:00:00,ETH/USDC,1915.48,1954.48,1830.05,1920,29390.81,15.569245,791.93,0.416359,140,1888.36
1741651200000,2025-03-11 00:00:00,ETH/USDC,1862.96,1960,1760,1946.07,18644.58,9.967411,9065.93,4.734994,108,1873.29
1741564800000,2025-03-10 00:00:00,ETH/USDC,2031.81,2150,1818,1869.2,18601.67,9.634024,7916.52,3.906809,166,1936.38
1741478400000,2025-03-09 00:00:00,ETH/USDC,2209.09,2226.87,1990.01,2017.87,9432.35,4.655913,2646.81,1.307493,133,2026.26
1741392000000,2025-03-08 00:00:00,ETH/USDC,2110.01,2224.51,2100.01,2216.82,862.78,0.397461,791.34,0.363799,67,2171.1
1741305600000,2025-03-07 00:00:00,ETH/USDC,2217.71,2240,2110,2160.7,6415.18,2.911799,4954.69,2.238359,131,2203.41
1741219200000,2025-03-06 00:00:00,ETH/USDC,2250,2310.02,2170.01,2170.01,2310.56,1.027371,778.15,0.34405,56,2249.32
1741132800000,2025-03-05 00:00:00,ETH/USDC,2170,2290.05,2158.23,2249.99,12680.95,5.655332,5459.54,2.407943,86,2242.85
1741046400000,2025-03-04 00:00:00,ETH/USDC,2120.03,2220,1999.98,2161.73,39258.83,18.724579,12762.95,6.010933,215,2098.31
1740960000000,2025-03-03 00:00:00,ETH/USDC,2480.03,2490,2100,2170,16369.4,6.847094,10310.25,4.205122,102,2396.79
1740873600000,2025-03-02 00:00:00,ETH/USDC,2229.58,2540,2171.89,2540,8756.8,3.688859,3546.68,1.493397,212,2377.72
1740787200000,2025-03-01 00:00:00,ETH/USDC,2236.16,2290,2146.53,2203.24,2121.29,0.953292,815.54,0.364991,95,2225.65
1740700800000,2025-02-28 00:00:00,ETH/USDC,2311.8,2311.8,2080,2236.88,16201.39,7.381132,4203.26,1.9171,291,2196.48
1740614400000,2025-02-27 00:00:00,ETH/USDC,2331.35,2389.84,2240,2320,788.01,0.338939,156.37,0.066637,65,2325.31
1740528000000,2025-02-26 00:00:00,ETH/USDC,2501.79,2530,2260,2342.94,10095.32,4.260226,3676.2,1.565975,109,2373.08
1740441600000,2025-02-25 00:00:00,ETH/USDC,2490,2530,2310.23,2530,7122.71,2.905036,6112.52,2.484838,151,2452.93
1740355200000,2025-02-24 00:00:00,ETH/USDC,2824.86,2832.01,2500,2500,3403.24,1.327531,69.18,0.025979,75,2566.91
1740268800000,2025-02-23 00:00:00,ETH/USDC,2751.76,2850,2751.76,2850,8380.08,3.013427,3237.45,1.150882,49,2781.24
1740182400000,2025-02-22 00:00:00,ETH/USDC,2669.96,2797.3,2669.96,2764.76,4950.85,1.795088,3041.89,1.107824,68,2758.22
1740096000000,2025-02-21 00:00:00,ETH/USDC,2720,2840,2620,2669.85,9513.82,3.445995,799.71,0.28651,83,2761.45
1740009600000,2025-02-20 00:00:00,ETH/USDC,2740,2779.97,2700.01,2724.24,471.12,0.17232,156.93,0.056757,20,2734.22
1739923200000,2025-02-19 00:00:00,ETH/USDC,2679.99,2739.99,2663.52,2720,4599.48,1.703035,4544.65,1.682738,13,2700.9
1739836800000,2025-02-18 00:00:00,ETH/USDC,2729.98,2730.02,2600.01,2660,862.29,0.321625,390.3,0.14567,37,2681.45
1739750400000,2025-02-17 00:00:00,ETH/USDC,2699.09,2840,2645.4,2736.01,8250.78,2.99483,6564.13,2.381429,91,2755.37
1739664000000,2025-02-16 00:00:00,ETH/USDC,2660.01,2738.41,2640.01,2640.01,1531.01,0.568837,422.53,0.157316,44,2691.68
1739577600000,2025-02-15 00:00:00,ETH/USDC,2700.8,2708.45,2660.01,2660.01,247.61,0.092228,0,0,15,2684.96
1739491200000,2025-02-14 00:00:00,ETH/USDC,2679.99,2799.99,2660,2708.28,410.24,0.151361,226.65,0.08349,47,2710.75
1739404800000,2025-02-13 00:00:00,ETH/USDC,2720.25,2750.17,2600.03,2679.97,1401.62,0.525668,425.31,0.159221,72,2666.76
1739318400000,2025-02-12 00:00:00,ETH/USDC,2638.56,2780,2560,2720.63,2696.09,1.025384,843.54,0.317982,79,2630.62
1739232000000,2025-02-11 00:00:00,ETH/USDC,2690.6,2720,2580,2580,1043.25,0.393391,370.36,0.138164,50,2652.55
1739145600000,2025-02-10 00:00:00,ETH/USDC,2639.26,2699.98,2574.96,2683.15,1741.76,0.656858,895.07,0.335925,65,2651.88
1739059200000,2025-02-09 00:00:00,ETH/USDC,2637.56,2680,2540,2620,1706.77,0.652165,1166.41,0.444833,36,2617.35
1738972800000,2025-02-08 00:00:00,ETH/USDC,2658.01,2666.31,2586.36,2609.43,465.55,0.177175,344.67,0.130672,35,2627.78
1738886400000,2025-02-07 00:00:00,ETH/USDC,2663.76,2879.99,2580,2580,7049.78,2.591061,1806.88,0.650158,123,2722.08
1738800000000,2025-02-06 00:00:00,ETH/USDC,2757.37,2859.91,2660,2699.92,906.9,0.327196,359.15,0.128252,56,2772.74
1738713600000,2025-02-05 00:00:00,ETH/USDC,2759.98,2839.97,2700.59,2799.2,1839.1,0.665181,1080.71,0.388803,70,2765.13
1738627200000,2025-02-04 00:00:00,ETH/USDC,2860,2870,2640,2740,9281.71,3.323936,6632.72,2.37111,135,2793.07
1738540800000,2025-02-03 00:00:00,ETH/USDC,2780.01,2939.99,2362.84,2939.99,26457.84,10.110494,4268.98,1.607397,225,2620.42
1738454400000,2025-02-02 00:00:00,ETH/USDC,3139.92,3160,2796.27,2796.27,32354.89,10.62422,2511.92,0.82582,187,3046.89
1738368000000,2025-02-01 00:00:00,ETH/USDC,3310.21,3323,3080,3080,11443.61,3.626313,6817.37,2.15638,186,3156.28
1738281600000,2025-01-31 00:00:00,ETH/USDC,3220.01,3432,3220,3260.01,2319.45,0.697598,1310.79,0.3915,138,3326.52
1738195200000,2025-01-30 00:00:00,ETH/USDC,3100.9,3279.91,3100,3220,1938.86,0.602085,1494.21,0.462998,95,3220.63
1738108800000,2025-01-29 00:00:00,ETH/USDC,3099.29,3180,3060,3120,2675.61,0.85843,1302.36,0.417171,171,3117.02
1738022400000,2025-01-28 00:00:00,ETH/USDC,3192.24,3220,3047.49,3080,4073.84,1.294513,991.59,0.316492,121,3148.18
1737936000000,2025-01-27 00:00:00,ETH/USDC,3224.92,3224.92,3026.01,3174.14,10840.23,3.490928,6059.81,1.954978,136,3105.62
1737849600000,2025-01-26 00:00:00,ETH/USDC,3339.32,3354.3,3240,3240,2634.44,0.794297,2172.02,0.654735,33,3316.74
1737763200000,2025-01-25 00:00:00,ETH/USDC,3300,3354.27,3274.31,3320,540.6,0.162989,267.57,0.080534,41,3316.9
1737676800000,2025-01-24 00:00:00,ETH/USDC,3335.79,3426.23,3280,3300.01,22270.03,6.604463,6478.45,1.908478,272,3372.45
1737590400000,2025-01-23 00:00:00,ETH/USDC,3251.81,3340,3180.01,3340,13616.72,4.204871,6410.73,1.971192,105,3238.46
1737504000000,2025-01-22 00:00:00,ETH/USDC,3339.6,3378.08,3220,3220,9017.83,2.703772,832.94,0.250782,76,3335.43
1737417600000,2025-01-21 00:00:00,ETH/USDC,3260,3476.99,3220,3339.97,5696.33,1.711234,3271.18,0.968466,186,3331.12
1737331200000,2025-01-20 00:00:00,ETH/USDC,3210.22,3450.54,3157.21,3270.87,23472.1,7.059036,12078.34,3.622704,375,3325.5
1737244800000,2025-01-19 00:00:00,ETH/USDC,3270.88,3440,3134.95,3200,25543.46,7.928233,10487.81,3.212191,284,3223.04
1737158400000,2025-01-18 00:00:00,ETH/USDC,3461.32,3479.99,3240,3307.17,1435.99,0.432153,766.43,0.231573,131,3323.94
1737072000000,2025-01-17 00:00:00,ETH/USDC,3319.99,3524.55,3294.1,3475,7606.38,2.239095,7358.26,2.166191,201,3397.22
1736985600000,2025-01-16 00:00:00,ETH/USDC,3420,3420,2777.2,3307.17,51267.75,15.907726,19770,5.978543,507,3230.59
1736899200000,2025-01-15 00:00:00,ETH/USDC,3200.38,3460,2899.95,3442.52,120012.49,35.881871,31850.19,9.349259,334,3346.46
1736812800000,2025-01-14 00:00:00,ETH/USDC,3096.22,3346.11,2915.59,3202.47,23369.48,7.390157,7506.34,2.342722,266,3163.92
1736726400000,2025-01-13 00:00:00,ETH/USDC,3272.21,3330.65,2941.59,3145.36,138472.75,45.173344,85981.17,28.278811,242,3066.63
1736640000000,2025-01-12 00:00:00,ETH/USDC,3280,3300,3161.11,3260,3808.98,1.167606,622.02,0.189974,119,3262.33
1736553600000,2025-01-11 00:00:00,ETH/USDC,3240.01,3319.99,3183.1,3307.16,7593.11,2.329997,389.17,0.118845,78,3259.17
1736467200000,2025-01-10 00:00:00,ETH/USDC,3202.35,3320,3169.78,3275.17,16312.93,4.993629,2992.63,0.918229,150,3266.92
1736380800000,2025-01-09 00:00:00,ETH/USDC,3353.84,3354.3,3179.62,3237.73,21121.3,6.452554,20318.79,6.206053,95,3273.51
1736294400000,2025-01-08 00:00:00,ETH/USDC,3400.65,3402.09,3224.92,3294.14,5940.36,1.795629,2721,0.812684,108,3309.1
1736208000000,2025-01-07 00:00:00,ETH/USDC,3644.75,3689.43,3364.75,3364.75,13338.52,3.8345,6546.07,1.863922,48,3479.83
1736121600000,2025-01-06 00:00:00,ETH/USDC,3632.05,3729.78,3510.03,3679.3,15034.34,4.136624,4978.2,1.357459,142,3635.25
1736035200000,2025-01-05 00:00:00,ETH/USDC,3627.51,3677.37,3590.97,3642.99,275.22,0.075794,59.68,0.016358,13,3631.35
1735948800000,2025-01-04 00:00:00,ETH/USDC,3621.59,3651.46,3560.66,3651.46,698.48,0.193042,109.16,0.030076,22,3618.43
1735862400000,2025-01-03 00:00:00,ETH/USDC,3471.43,3625.59,3412.69,3623.68,488.05,0.139155,392.17,0.111551,35,3508.54
1735776000000,2025-01-02 00:00:00,ETH/USDC,3378.11,3480,3371.08,3417.34,2647.47,0.766657,2511.42,0.726914,52,3453.57
1735689600000,2025-01-01 00:00:00,ETH/USDC,3317.49,3380,3294.09,3341.03,2134.53,0.643679,1797.89,0.542234,92,3316.18
1735603200000,2024-12-31 00:00:00,ETH/USDC,3354.27,3450.47,3294.1,3317.49,693.15,0.205638,349,0.103363,44,3371.06
1735516800000,2024-12-30 00:00:00,ETH/USDC,3130.13,3480,3130.12,3330.65,4588.65,1.352932,781.21,0.228886,194,3392.35
1735430400000,2024-12-29 00:00:00,ETH/USDC,3191.49,3399.31,3187.51,3187.51,88.81,0.027483,18.59,0.00547,7,3233.94
1735344000000,2024-12-28 00:00:00,ETH/USDC,3336.34,3410,3012.12,3410,41473.72,13.467211,33924.22,11.079556,66,3082.07
1735257600000,2024-12-27 00:00:00,ETH/USDC,3399.99,3439.97,3300,3300,1035.64,0.310209,248.5,0.072913,51,3339.13
1735171200000,2024-12-26 00:00:00,ETH/USDC,3400.03,3400.03,3300.01,3300.01,312.64,0.092898,0,0,16,3365.76
1735084800000,2024-12-25 00:00:00,ETH/USDC,3316.71,3316.71,3316.71,3316.71,0,0,0,0,0,3433.05
1734998400000,2024-12-24 00:00:00,ETH/USDC,3291.25,3578.7,3236.4,3316.71,2508.29,0.730769,1309.65,0.378367,111,3433.05
1734912000000,2024-12-23 00:00:00,ETH/USDC,3233.32,3450.28,3219.9,3435,12436.87,3.631422,747.79,0.217661,45,3425.86
1734825600000,2024-12-22 00:00:00,ETH/USDC,3363.71,3437.96,3114.28,3215.49,313.35,0.094938,254.74,0.076697,9,3306.34
1734739200000,2024-12-21 00:00:00,ETH/USDC,3543.76,3716.17,3300.01,3342.77,8919.48,2.585126,8505.41,2.460844,38,3451.39
1734652800000,2024-12-20 00:00:00,ETH/USDC,3467.66,3510.57,3081.02,3338.88,10498.79,3.246366,1704.39,0.516697,72,3235.24
1734566400000,2024-12-19 00:00:00,ETH/USDC,3678,3843.15,3380,3518.75,14976.59,4.28147,932.18,0.266099,29,3498.67
1734480000000,2024-12-18 00:00:00,ETH/USDC,3845,3845,3525.8,3678,9410.21,2.453689,0,0,7,3835.53
1734393600000,2024-12-17 00:00:00,ETH/USDC,4004.64,4047.11,3507.4,4047.11,320.61,0.079909,303.09,0.074915,6,4016.48
1734307200000,2024-12-16 00:00:00,ETH/USDC,4002.51,4036.7,3507.37,4036.7,3810.15,1.048587,963.29,0.240377,27,3645.95
1734220800000,2024-12-15 00:00:00,ETH/USDC,4004.06,4004.06,3964.38,3964.38,231.71,0.058412,231.71,0.058412,5,3966.86
1734134400000,2024-12-14 00:00:00,ETH/USDC,3802.55,3802.55,3802.55,3802.55,7789.33,2.04845,7789.33,2.04845,134,3802.55
1734048000000,2024-12-13 00:00:00,ETH/USDC,4007.38,4007.38,3802.55,3802.55,477.44,0.124477,321.4,0.083446,4,3837.06
1733961600000,2024-12-12 00:00:00,ETH/USDC,4008.05,4010.97,3722.18,3747.63,115.19,0.029567,87.19,0.022084,9,3900.04
1733875200000,2024-12-11 00:00:00,ETH/USDC,3626.39,3958.23,3626.39,3958.23,104.05,0.026791,82.32,0.020799,3,3888.89
1733788800000,2024-12-10 00:00:00,ETH/USDC,3793.6,3892.09,3507.39,3507.39,3542.74,0.960067,3458.34,0.936016,12,3698.05
1733702400000,2024-12-09 00:00:00,ETH/USDC,4099.94,4099.94,3560,3560,13897.13,3.847911,295.89,0.076466,19,3613.71
1733616000000,2024-12-08 00:00:00,ETH/USDC,3910.37,4093.29,3826.99,3826.99,10360.03,2.531399,3224.58,0.788007,20,4092.64
1733529600000,2024-12-07 00:00:00,ETH/USDC,4099.98,4099.98,3857.82,3910.37,1152.49,0.28905,539.19,0.132205,5,3989.42
1733443200000,2024-12-06 00:00:00,ETH/USDC,4024.98,4034,3732.19,3732.2,14435.37,3.625652,2771.33,0.729669,25,3984.61
1733356800000,2024-12-05 00:00:00,ETH/USDC,3895.76,4033.7,3598.22,3800.05,7443.71,1.912394,5311.06,1.364372,40,3892.42
1733270400000,2024-12-04 00:00:00,ETH/USDC,3600,3891.59,3557.37,3891.58,4852.41,1.269099,4826.64,1.262325,95,3823.69
1733184000000,2024-12-03 00:00:00,ETH/USDC,3507.81,3725.67,3506.62,3602.81,16876.71,4.728773,15353.29,4.304134,57,3569.19
1733097600000,2024-12-02 00:00:00,ETH/USDC,3739.99,3784.63,3334.68,3784.63,9091.69,2.429098,3195.01,0.853768,76,3742.92
1733011200000,2024-12-01 00:00:00,ETH/USDC,3738.21,3739.3,3731.78,3736.93,536.89,0.143684,536.89,0.143684,9,3736.6
1732924800000,2024-11-30 00:00:00,ETH/USDC,3399.55,3737.69,3399.55,3731.59,116.51,0.032232,71.91,0.019404,6,3621.08
1732838400000,2024-11-29 00:00:00,ETH/USDC,3724.75,3724.75,3436.74,3436.74,1273.99,0.353035,234.99,0.063137,6,3609.65
1732752000000,2024-11-28 00:00:00,ETH/USDC,3501.04,3501.04,3500.99,3501,177.07,0.050577,0,0,5,3501.02
1732665600000,2024-11-27 00:00:00,ETH/USDC,3555.39,3675,3499.99,3675,4671.17,1.304172,4671.17,1.304172,38,3582.12
1732579200000,2024-11-26 00:00:00,ETH/USDC,3437.64,3437.64,3078.87,3078.87,12.12,0.003583,10.51,0.00306,2,3390.01
1732492800000,2024-11-25 00:00:00,ETH/USDC,3349.03,3529.45,3167,3401.05,12783.59,3.653059,12332.42,3.520098,106,3499.69
1732406400000,2024-11-24 00:00:00,ETH/USDC,3300.01,3349.03,3300,3349.03,2033.08,0.616,19.66,0.005873,3,3300.47
1732320000000,2024-11-23 00:00:00,ETH/USDC,3371.1,3493.98,3144,3420.52,6936.63,2.080695,4700.99,1.417988,31,3339.42
1732233600000,2024-11-22 00:00:00,ETH/USDC,3400,3400,2951.04,3316.26,3315.78,1.023703,2221.95,0.666766,45,3246.47
1732147200000,2024-11-21 00:00:00,ETH/USDC,3083.26,3352.35,2951.05,3319.62,3023.89,0.933522,704.08,0.222583,21,3241.47
1732060800000,2024-11-20 00:00:00,ETH/USDC,3119.24,3140.15,3050.43,3050.43,372.79,0.119556,372.79,0.119556,7,3118.3
1731974400000,2024-11-19 00:00:00,ETH/USDC,3206.21,3267.93,2951.05,3113.43,5364.76,1.724658,2153.3,0.688199,38,3111.41
1731888000000,2024-11-18 00:00:00,ETH/USDC,3103.6,3212.39,3068.65,3197.16,2705.93,0.85601,1407.11,0.444141,39,3161.33
1731801600000,2024-11-17 00:00:00,ETH/USDC,3033.86,3147.2,3033.86,3076.63,1596.39,0.514867,344.67,0.111579,35,3100.74
1731715200000,2024-11-16 00:00:00,ETH/USDC,3132.22,3191.72,3110.38,3138.27,18790.21,5.96251,11190.38,3.558432,74,3151.49
1731628800000,2024-11-15 00:00:00,ETH/USDC,3083.6,3121.63,2900.04,2900.04,3949.68,1.297001,1376.83,0.450817,138,3045.65
1731542400000,2024-11-14 00:00:00,ETH/USDC,3196.84,3217.17,2967.05,3071.19,1896.81,0.609584,789.41,0.252188,54,3112.58
1731456000000,2024-11-13 00:00:00,ETH/USDC,3263.43,3308.52,3120,3183.53,8153.78,2.560029,6804.39,2.136577,38,3185.31
1731369600000,2024-11-12 00:00:00,ETH/USDC,3291.65,3435.56,3238.43,3249.4,18986.61,5.771055,3388.79,1.018921,107,3290.42
1731283200000,2024-11-11 00:00:00,ETH/USDC,3185.97,3333.33,3170,3293.54,13998.11,4.369286,2129.49,0.640541,55,3204.87
1731196800000,2024-11-10 00:00:00,ETH/USDC,3115.03,3237.84,3043.69,3186.26,20761.68,6.53854,6932.61,2.194843,64,3175.59
1731110400000,2024-11-09 00:00:00,ETH/USDC,3016.36,3154.74,3016.36,3151.63,45751.25,14.526196,9948.2,3.164376,68,3149.61
1731024000000,2024-11-08 00:00:00,ETH/USDC,2913.74,2964.28,2766.03,2964.28,634.87,0.223459,213.95,0.073459,12,2842.07
1730937600000,2024-11-07 00:00:00,ETH/USDC,2756.25,2884.55,2756.25,2884.55,3116.48,1.089408,3079.17,1.076376,22,2860.97
1730851200000,2024-11-06 00:00:00,ETH/USDC,2626.31,2731.38,2581.35,2581.35,6263.68,2.384204,2087.07,0.792483,62,2627.24
1730764800000,2024-11-05 00:00:00,ETH/USDC,2440.16,2440.16,2426.24,2426.24,2587.11,1.065887,1141.75,0.470418,14,2427.19
1730678400000,2024-11-04 00:00:00,ETH/USDC,2407.75,2407.77,2407.75,2407.77,229.11,0.095159,229.11,0.095159,2,2407.75
1730592000000,2024-11-03 00:00:00,ETH/USDC,2439.46,2460.33,2428.62,2428.62,49.94,0.020532,3.63,0.001477,4,2432.43
1730505600000,2024-11-02 00:00:00,ETH/USDC,2481.45,2484.66,2481.45,2484.66,104.11,0.041924,65.11,0.026208,2,2483.45
1730419200000,2024-11-01 00:00:00,ETH/USDC,2523.23,2555.5,2489.94,2503.59,408.87,0.162171,169.75,0.067257,28,2521.32
1730332800000,2024-10-31 00:00:00,ETH/USDC,2514.74,2522.23,2514.74,2522.23,3065.8,1.215567,3065.8,1.215567,12,2522.11
1730246400000,2024-10-30 00:00:00,ETH/USDC,2721.64,2721.64,2377.03,2377.03,787.52,0.309152,3.27,0.001202,7,2547.95
1730160000000,2024-10-29 00:00:00,ETH/USDC,2597.54,2597.54,2597.4,2597.4,17.08,0.006577,0,0,3,2597.49
1730073600000,2024-10-28 00:00:00,ETH/USDC,2507.44,2572.88,2474.92,2572.88,3394.18,1.331901,2210.72,0.861253,49,2548.7
1729987200000,2024-10-27 00:00:00,ETH/USDC,2496.54,2507.56,2496.54,2507.56,142.46,0.056821,137.62,0.054885,3,2507.17
1729900800000,2024-10-26 00:00:00,ETH/USDC,2461.39,2499.77,2455.65,2478.61,314.75,0.127464,126.02,0.051028,22,2469.34
1729814400000,2024-10-25 00:00:00,ETH/USDC,2500.35,2545.1,2410.08,2410.08,1288.06,0.516082,463.74,0.184619,44,2496.07
1729728000000,2024-10-24 00:00:00,ETH/USDC,2545.1,2567.37,2509.89,2540.22,596.46,0.236982,86.07,0.033748,9,2517.03
1729641600000,2024-10-23 00:00:00,ETH/USDC,2613.53,2613.53,2463.47,2509.89,993.53,0.398131,380.52,0.151607,20,2495.79
1729555200000,2024-10-22 00:00:00,ETH/USDC,2653.5,2659.94,2614.36,2623.54,3188.37,1.212194,2125.13,0.807005,21,2630.27
1729468800000,2024-10-21 00:00:00,ETH/USDC,2731.1,2731.1,2653.51,2677.47,2107.42,0.77704,1651.27,0.606603,21,2712.39
1729382400000,2024-10-20 00:00:00,ETH/USDC,2652.64,2741.43,2652.64,2741.43,396.77,0.147207,119.32,0.044068,24,2695.57
1729296000000,2024-10-19 00:00:00,ETH/USDC,2640.81,2653.78,2640.81,2651.03,97.5,0.036828,97.5,0.036828,9,2647.61
1729209600000,2024-10-18 00:00:00,ETH/USDC,2606.44,2668.46,2606.44,2646.51,505.27,0.191182,358.97,0.135321,36,2643.02
1729123200000,2024-10-17 00:00:00,ETH/USDC,2631.85,2631.91,2575.8,2614.94,1302.94,0.498422,1180.76,0.451555,52,2614.2
1729036800000,2024-10-16 00:00:00,ETH/USDC,2600.41,2630,2600.41,2617.53,1106.07,0.420987,420.29,0.160127,18,2627.33
1728950400000,2024-10-15 00:00:00,ETH/USDC,2624.52,2693.7,2570.31,2587.91,2150.25,0.816303,1975.52,0.748778,36,2634.64
1728864000000,2024-10-14 00:00:00,ETH/USDC,2507.55,2648.1,2507.55,2644.05,5642.18,2.152296,2808.03,1.071911,19,2621.68
1728777600000,2024-10-13 00:00:00,ETH/USDC,2439.35,2439.35,2439.35,2439.35,0,0,0,0,0,2439.35
1728691200000,2024-10-12 00:00:00,ETH/USDC,2439.35,2439.35,2439.35,2439.35,13,0.005332,0,0,1,2439.35
1728604800000,2024-10-11 00:00:00,ETH/USDC,2398.21,2470.57,2398.21,2439.77,2864.96,1.173065,206.52,0.084816,17,2442.35
1728518400000,2024-10-10 00:00:00,ETH/USDC,2388.04,2470.56,2356.05,2364.86,287.93,0.120325,60.8,0.024699,12,2393.6
1728432000000,2024-10-09 00:00:00,ETH/USDC,2438.91,2507.56,2379.07,2463.59,270.29,0.110813,48.3,0.019525,14,2439.46
1728345600000,2024-10-08 00:00:00,ETH/USDC,2432.05,2461.84,2399.61,2458.84,10987.63,4.516547,10873.46,4.469682,17,2432.77
1728259200000,2024-10-07 00:00:00,ETH/USDC,2470.56,2507.56,2419.39,2427.76,14340.53,5.795724,10223.63,4.135182,49,2474.63
1728172800000,2024-10-06 00:00:00,ETH/USDC,2470.57,2470.57,2451.94,2451.94,515.38,0.210119,515.38,0.210119,2,2452.84
1728086400000,2024-10-05 00:00:00,ETH/USDC,2398.22,2398.22,2398.22,2398.22,0,0,0,0,0,2368.46
1728000000000,2024-10-04 00:00:00,ETH/USDC,2362.83,2398.22,2362.83,2398.22,167.71,0.070812,167.71,0.070812,3,2368.46
1727913600000,2024-10-03 00:00:00,ETH/USDC,2359.31,2385.49,2318.9,2318.9,170.85,0.072464,0,0,11,2358.07
1727827200000,2024-10-02 00:00:00,ETH/USDC,2470.43,2470.57,2360.37,2360.37,1003.03,0.41239,672.31,0.27565,23,2432.52
1727740800000,2024-10-01 00:00:00,ETH/USDC,2613.05,2661.12,2427.13,2453.94,1584.33,0.637136,1126.9,0.455379,113,2487.6
1727654400000,2024-09-30 00:00:00,ETH/USDC,2614.36,2661.14,2581.62,2581.62,8473.78,3.241267,2940.51,1.124532,208,2614.37
1727568000000,2024-09-29 00:00:00,ETH/USDC,2653.5,2666.63,2653.5,2666.63,48.26,0.018172,20.71,0.007793,3,2656.01
1727481600000,2024-09-28 00:00:00,ETH/USDC,2703.96,2703.96,2666.42,2672.99,642.53,0.240281,86.95,0.032281,18,2674.13
1727395200000,2024-09-27 00:00:00,ETH/USDC,2700.98,2702.45,2684.06,2702.45,2105.75,0.779437,2072.19,0.766936,10,2701.64
1727308800000,2024-09-26 00:00:00,ETH/USDC,2587.32,2663.71,2570.1,2626.28,2332.88,0.884984,2259.37,0.857062,76,2636.29
1727222400000,2024-09-25 00:00:00,ETH/USDC,2700.98,2700.98,2563.69,2586.03,3867.53,1.496929,3433.96,1.331342,261,2583.75
1727136000000,2024-09-24 00:00:00,ETH/USDC,2640.93,2753.75,2598.59,2651.11,19736.17,7.431943,17258.43,6.488165,383,2656.3
1727049600000,2024-09-23 00:00:00,ETH/USDC,2621.88,2700.99,2610,2650.04,60172.26,22.684359,7338.62,2.75051,97,2652.62
1726963200000,2024-09-22 00:00:00,ETH/USDC,2621.9,2661.15,2537.79,2583.21,6196.87,2.402933,47.09,0.017999,27,2579.09
1726876800000,2024-09-21 00:00:00,ETH/USDC,2579.99,2621.89,2500.79,2621.89,3394.21,1.325395,2505.26,0.970784,14,2561.34
1726790400000,2024-09-20 00:00:00,ETH/USDC,2485.7,2566.44,2485.7,2539.91,512.08,0.202058,64.92,0.025734,16,2534.5
1726704000000,2024-09-19 00:00:00,ETH/USDC,2398.22,2556.6,2398.22,2507.54,1444.73,0.571508,1153.33,0.454428,36,2528.33
1726617600000,2024-09-18 00:00:00,ETH/USDC,2325.6,2398.22,2287.05,2362.84,535.46,0.230131,265.68,0.113249,37,2327.08
1726531200000,2024-09-17 00:00:00,ETH/USDC,2327.97,2362.84,2327.97,2351.84,181.83,0.077727,132.75,0.056859,5,2339.53
1726444800000,2024-09-16 00:00:00,ETH/USDC,2287.05,2327.98,2281.24,2281.24,453.51,0.195944,171.18,0.073627,15,2314.65
1726358400000,2024-09-15 00:00:00,ETH/USDC,2371.25,2371.25,2321.29,2321.29,259.28,0.109921,0,0,6,2358.92
1726272000000,2024-09-14 00:00:00,ETH/USDC,2470.57,2470.57,2372.74,2372.74,76.22,0.031059,26.68,0.010801,4,2454.34
1726185600000,2024-09-13 00:00:00,ETH/USDC,2350.86,2521.31,2346.21,2419.82,621.82,0.259983,557.46,0.233223,24,2392.83
1726099200000,2024-09-12 00:00:00,ETH/USDC,2330.41,2362.84,2321.29,2362.84,235.76,0.100614,121.05,0.051239,10,2343.39
1726012800000,2024-09-11 00:00:00,ETH/USDC,2379.97,2398.19,2287.05,2341.03,366.43,0.15554,169.63,0.071928,51,2356.2
1725926400000,2024-09-10 00:00:00,ETH/USDC,2322.67,2398.22,2322.67,2398.22,576.89,0.245074,573.91,0.243792,16,2353.98
