https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1749168000000,2025-06-06 00:00:00,BTC/USDC,101698.99,105259.32,99094.31,104005.67,24184.64,0.236877,10544.9,0.10115,74,102155.03
1749081600000,2025-06-05 00:00:00,BTC/USDC,104541.38,105817.22,100349.95,101741.49,31150.33,0.302967,7513.45,0.074308,75,102835.58
1748995200000,2025-06-04 00:00:00,BTC/USDC,105278.09,105891.62,104147.66,104147.66,6293.71,0.059919,4251.95,0.040399,74,105039.54
1748908800000,2025-06-03 00:00:00,BTC/USDC,105966.16,106551.68,104751.01,105510.41,66471.62,0.629344,50845.22,0.48205,113,105622.66
1748822400000,2025-06-02 00:00:00,BTC/USDC,105011.07,105882.47,103759.72,105749,5357.46,0.051194,4984.52,0.047606,22,104650.66
1748736000000,2025-06-01 00:00:00,BTC/USDC,104499,105749,103752.57,105749,266.42,0.002559,70.09,0.000668,14,104113.68
1748649600000,2025-05-31 00:00:00,BTC/USDC,104248.99,104899,103181.95,104899,9262.33,0.089684,651.7,0.006255,17,103278.09
1748563200000,2025-05-30 00:00:00,BTC/USDC,105292.77,106285.09,103751,103751,16769.67,0.160115,2596.77,0.024742,35,104735.97
1748476800000,2025-05-29 00:00:00,BTC/USDC,107999,108699,105501,105501,27602.39,0.258295,18716.71,0.174662,73,106866.56
1748390400000,2025-05-28 00:00:00,BTC/USDC,108751.11,108999,107100.14,107999,5803.32,0.054131,5090.07,0.047525,37,107209.83
1748304000000,2025-05-27 00:00:00,BTC/USDC,109599,110350.88,107001.01,108751.11,19533.79,0.179968,18925.05,0.174331,73,108541.46
1748217600000,2025-05-26 00:00:00,BTC/USDC,108999,110249,106751.09,109001.01,8445.22,0.07694,7058.95,0.064256,43,109765.16
1748131200000,2025-05-25 00:00:00,BTC/USDC,107344.69,109060.48,106706.32,109060.48,2055.75,0.019166,2025.99,0.018888,53,107260.68
1748044800000,2025-05-24 00:00:00,BTC/USDC,106979.61,109047.47,106979.61,107695.75,1420.76,0.013123,1382.52,0.012767,32,108265.73
1747958400000,2025-05-23 00:00:00,BTC/USDC,109835.85,111750,107002.52,107251,15959.88,0.146251,11468.55,0.104835,121,109136.33
1747872000000,2025-05-22 00:00:00,BTC/USDC,108001.01,111500,106280,110387.79,79159.43,0.71289,62664.08,0.564227,343,111044.93
1747785600000,2025-05-21 00:00:00,BTC/USDC,106998.99,110639.7,106176.36,110639.7,46417.1,0.426523,44774.44,0.411211,287,108835.06
1747699200000,2025-05-20 00:00:00,BTC/USDC,105799,107041.72,104219.21,105001.77,33735.44,0.318858,17131.74,0.162729,181,105811.17
1747612800000,2025-05-19 00:00:00,BTC/USDC,106500,106880,102001.01,105485.3,43390.69,0.411172,42279.86,0.400355,117,105537
1747526400000,2025-05-18 00:00:00,BTC/USDC,103444.57,106500,102501.25,106500,53736.31,0.512259,14840.85,0.140605,168,104904.84
1747440000000,2025-05-17 00:00:00,BTC/USDC,103167,105280,102216.97,102872.29,12430.97,0.120423,5775.65,0.055831,52,103230.23
1747353600000,2025-05-16 00:00:00,BTC/USDC,103870.83,104287.58,102001.05,103442.9,4528.01,0.043591,436.24,0.004225,56,103875.93
1747267200000,2025-05-15 00:00:00,BTC/USDC,103599,103998.99,100822,103598.69,8334.89,0.081393,5990.52,0.058402,123,102407.19
1747180800000,2025-05-14 00:00:00,BTC/USDC,103824.16,104124.24,102639.17,103499,6976.19,0.067629,4789.13,0.046437,72,103154.91
1747094400000,2025-05-13 00:00:00,BTC/USDC,102655.08,104719.38,100627,104036.07,8432.41,0.08243,7108.97,0.069403,100,102304.13
1747008000000,2025-05-12 00:00:00,BTC/USDC,104496.13,105250,100751.02,102599,19516,0.186862,17774.15,0.170028,177,104443.43
1746921600000,2025-05-11 00:00:00,BTC/USDC,104718.2,104743.86,99447.88,103999,6590.88,0.06381,3821.46,0.036779,111,103305.14
1746835200000,2025-05-10 00:00:00,BTC/USDC,103149.88,104474.59,102908.5,104474.59,8216.35,0.079265,3193.41,0.030775,155,103658.36
1746748800000,2025-05-09 00:00:00,BTC/USDC,102826.65,103500,101431.69,102501.03,16225.86,0.157113,15708.85,0.152083,78,103276.43
1746662400000,2025-05-08 00:00:00,BTC/USDC,97228.65,103379.48,97228.65,103058.18,142327.55,1.418526,140294.23,1.398678,463,100353.53
1746576000000,2025-05-07 00:00:00,BTC/USDC,96738.07,97500,94715.17,97228.65,6893.71,0.071264,6841.89,0.070723,103,96736.83
1746489600000,2025-05-06 00:00:00,BTC/USDC,94400,96648.13,93000,96648.13,14832.59,0.157474,13385.22,0.142068,236,94196.8
1746403200000,2025-05-05 00:00:00,BTC/USDC,94000,94999,93505.65,94999,1306.62,0.01389,358.1,0.003782,20,94071.62
1746316800000,2025-05-04 00:00:00,BTC/USDC,95998.99,95998.99,94251.25,94251.25,3117.97,0.032614,3062.48,0.032029,40,95602.81
1746230400000,2025-05-03 00:00:00,BTC/USDC,96503.84,96503.84,95373.54,95373.54,3217.02,0.03358,2189.56,0.022825,29,95802.41
1746144000000,2025-05-02 00:00:00,BTC/USDC,96799,97500,96258.5,96915.85,12867.1,0.132253,12604.01,0.12952,81,97291.93
1746057600000,2025-05-01 00:00:00,BTC/USDC,94616.3,97000,93531.02,96718.48,38984.03,0.40555,29117.48,0.302231,214,96130.87
1745971200000,2025-04-30 00:00:00,BTC/USDC,94014.75,95032.13,92829.77,94461.85,1849.28,0.019626,1456.88,0.015415,51,94231.34
1745884800000,2025-04-29 00:00:00,BTC/USDC,95029,95498.33,90680,93951.5,17866.55,0.188772,15827.94,0.16694,77,94653.1
1745798400000,2025-04-28 00:00:00,BTC/USDC,93670.46,95271.2,92535.99,94999,7520.43,0.080073,6987.56,0.074423,106,93923.64
1745712000000,2025-04-27 00:00:00,BTC/USDC,94442.23,95151.2,93282.24,93763.62,4579.52,0.048805,3220.84,0.034341,36,93833.97
1745625600000,2025-04-26 00:00:00,BTC/USDC,94707.24,94707.24,93600.11,94707.24,5859.1,0.062449,5265.57,0.056166,61,93823.79
1745539200000,2025-04-25 00:00:00,BTC/USDC,93999.99,95548,93001,95111.63,35709.78,0.377114,33450.44,0.352979,114,94696.9
1745452800000,2025-04-24 00:00:00,BTC/USDC,92925.73,94687.99,91928.35,93999.99,31021.66,0.331894,14560.4,0.155482,124,93473.35
1745366400000,2025-04-23 00:00:00,BTC/USDC,93599,94499,92001,93948.67,14350.71,0.152913,13781.37,0.146792,126,93852.15
1745280000000,2025-04-22 00:00:00,BTC/USDC,87574.33,93500,87574.33,93500,76873.58,0.847484,76824.88,0.846945,338,90733.74
1745193600000,2025-04-21 00:00:00,BTC/USDC,85536.87,88280,85536.87,87454.54,116858.14,1.338403,27536.13,0.314841,394,87312.98
1745107200000,2025-04-20 00:00:00,BTC/USDC,85421.81,85421.81,84001,84001.01,237.64,0.002807,142.55,0.001675,10,84666.12
1745020800000,2025-04-19 00:00:00,BTC/USDC,84437.44,85499,83005.27,84827.25,3128.33,0.037034,1428.04,0.016776,66,84482.94
1744934400000,2025-04-18 00:00:00,BTC/USDC,84626.17,84669.29,83464.63,84288.96,5360.95,0.063672,4593.12,0.054539,33,84198.61
1744848000000,2025-04-17 00:00:00,BTC/USDC,84207.58,85164.54,83233.44,85164.54,6882.09,0.081522,6633.71,0.078552,33,84421.5
1744761600000,2025-04-16 00:00:00,BTC/USDC,83543.85,85301.41,83001.09,84476.69,8891.94,0.106588,7935.92,0.095145,60,83426.74
1744675200000,2025-04-15 00:00:00,BTC/USDC,85256.97,86249,83656.21,83949.22,10174.33,0.118898,2631.39,0.031076,55,85577.12
1744588800000,2025-04-14 00:00:00,BTC/USDC,83709.42,85520.36,83709.42,83851.98,4771.04,0.056356,4321.9,0.050996,59,84660.43
1744502400000,2025-04-13 00:00:00,BTC/USDC,85001,85001,81800,83700.82,4806.33,0.057593,2949.56,0.035207,156,83457.87
1744416000000,2025-04-12 00:00:00,BTC/USDC,83159.2,85599,81375.46,85426.87,19405.48,0.230665,16152.53,0.191679,181,84144.99
1744329600000,2025-04-11 00:00:00,BTC/USDC,79001,83999,79001,83159.01,3201.83,0.039138,2443.37,0.029794,129,81828.92
1744243200000,2025-04-10 00:00:00,BTC/USDC,82297.49,82297.49,78500.54,79466.97,2198.42,0.027543,184.13,0.002249,67,79832.14
1744156800000,2025-04-09 00:00:00,BTC/USDC,76086.61,84250,74783.07,83000,34298.26,0.433896,26326.24,0.332762,293,79103.16
1744070400000,2025-04-08 00:00:00,BTC/USDC,79404.76,80500,76501,76765.14,9615.67,0.121835,9125.12,0.115495,93,78925.97
1743984000000,2025-04-07 00:00:00,BTC/USDC,78232.11,81000,74551.61,80000,100247.38,1.328656,84682.14,1.123539,249,75466.16
1743897600000,2025-04-06 00:00:00,BTC/USDC,83121.9,83121.9,77759.18,78495.6,15866.14,0.197684,3327.9,0.042038,79,80289.16
1743811200000,2025-04-05 00:00:00,BTC/USDC,83584.78,83584.78,82000.01,83499,6837.68,0.082691,6068.85,0.073459,36,82692.06
1743724800000,2025-04-04 00:00:00,BTC/USDC,82902.79,84600.3,81751,83806.22,3890.22,0.046558,2939.39,0.035111,58,83562.31
1743638400000,2025-04-03 00:00:00,BTC/USDC,82251,83531.47,81501,82999,1329.26,0.016155,745.65,0.009032,27,82284.86
1743552000000,2025-04-02 00:00:00,BTC/USDC,85241.82,88230,82251.01,82700.32,21373.07,0.248684,17616.89,0.204282,118,85975.82
1743465600000,2025-04-01 00:00:00,BTC/USDC,82855.13,85332.97,82251.34,85332.97,4169.12,0.049768,3892.75,0.046461,77,83776.91
1743379200000,2025-03-31 00:00:00,BTC/USDC,81501,83898.94,81500,82608.13,8317.54,0.100326,6968.28,0.083954,92,82906.52
1743292800000,2025-03-30 00:00:00,BTC/USDC,83248.99,83249,81675.99,82001,4092.58,0.049518,2215.34,0.026795,28,82651.12
1743206400000,2025-03-29 00:00:00,BTC/USDC,83981.69,83981.69,81507.81,82055.49,3446.03,0.041798,389.7,0.00474,24,82451.18
1743120000000,2025-03-28 00:00:00,BTC/USDC,87146.62,87146.62,83999.98,84750.23,30489.46,0.357534,10037.26,0.117828,55,85281.88
1743033600000,2025-03-27 00:00:00,BTC/USDC,87337.1,87539.8,86193.47,87259.75,714.39,0.00821,571.42,0.006557,11,87016.48
1742947200000,2025-03-26 00:00:00,BTC/USDC,87611.98,88338.9,86000,86680.02,13003.27,0.149966,1412.52,0.016184,49,86710.65
1742860800000,2025-03-25 00:00:00,BTC/USDC,87000,88498.99,86289.15,87820.56,31755.98,0.365464,6061.3,0.069296,116,86894.57
1742774400000,2025-03-24 00:00:00,BTC/USDC,86250,88593.01,85001.1,87430.03,4258.77,0.048568,3412.79,0.038869,117,87692.13
1742688000000,2025-03-23 00:00:00,BTC/USDC,84010.18,86000,84010.18,86000,19714.23,0.231632,13747.54,0.161052,141,85113.34
1742601600000,2025-03-22 00:00:00,BTC/USDC,84118.61,84456.53,83969.48,83969.48,1109.34,0.013165,537.94,0.00638,34,84264.94
1742515200000,2025-03-21 00:00:00,BTC/USDC,84862.35,84862.36,83501,83896.92,39614.17,0.470245,9035.49,0.107607,66,84243.36
1742428800000,2025-03-20 00:00:00,BTC/USDC,86899,87250,83903.96,84690.94,12305.13,0.145345,1278.65,0.014844,42,84665.33
1742342400000,2025-03-19 00:00:00,BTC/USDC,82999,86800,82898.41,86800,32930.49,0.389167,14321.93,0.169041,81,84624.34
1742256000000,2025-03-18 00:00:00,BTC/USDC,83367.03,83367.03,81250,82499,3751.4,0.045148,2867.33,0.034402,28,83094.66
1742169600000,2025-03-17 00:00:00,BTC/USDC,82998.99,84637.05,82751,84146.2,12911.24,0.153965,11888.6,0.141857,60,83860.54
1742083200000,2025-03-16 00:00:00,BTC/USDC,83841.54,85000,82250,82748.15,5551.15,0.066496,1868.81,0.022144,47,83488
1741996800000,2025-03-15 00:00:00,BTC/USDC,84443.89,84813.75,83628.49,84516.03,2823.02,0.033654,153.83,0.001819,20,83885.51
1741910400000,2025-03-14 00:00:00,BTC/USDC,81282.56,85250,81282.56,84327.29,6663.92,0.079582,6143.95,0.073342,45,83740.46
1741824000000,2025-03-13 00:00:00,BTC/USDC,83691.6,84180.19,80000,80763.5,7753.49,0.09598,3608.49,0.04478,35,80786.95
1741737600000,2025-03-12 00:00:00,BTC/USDC,83124.21,86923.47,80750,83750,54370.03,0.654251,22419.82,0.267063,208,83136.98
1741651200000,2025-03-11 00:00:00,BTC/USDC,78501.16,83500,76501.8,83004,24965.07,0.312618,13580.26,0.168266,153,79890.3
1741564800000,2025-03-10 00:00:00,BTC/USDC,80700,83860.23,77712.12,78751,65193.41,0.79585,54705.85,0.666562,196,81930.8
1741478400000,2025-03-09 00:00:00,BTC/USDC,85751.01,86294.71,79753.03,80700,95938.18,1.182091,3339.79,0.039621,213,81175.81
1741392000000,2025-03-08 00:00:00,BTC/USDC,85767.95,86421,85500,85542.64,602.45,0.007017,342.11,0.003978,38,85858.47
1741305600000,2025-03-07 00:00:00,BTC/USDC,90087.2,90500,85000,86748.86,11354.07,0.129791,5754.83,0.065428,413,87497.43
1741219200000,2025-03-06 00:00:00,BTC/USDC,90306.8,92500,88000,90322.09,27889.56,0.308121,14774.55,0.163702,179,90527.87
1741132800000,2025-03-05 00:00:00,BTC/USDC,87210.81,90998.74,86501,90998.74,38446.6,0.431408,12649.01,0.142592,329,89133.21
1741046400000,2025-03-04 00:00:00,BTC/USDC,86582.31,88749,82000,87268.82,20846.6,0.246946,9428.21,0.111021,105,84448.33
1740960000000,2025-03-03 00:00:00,BTC/USDC,93677.29,93764.05,85530.46,85878,6450.67,0.07283,1557,0.017375,62,88628.51
1740873600000,2025-03-02 00:00:00,BTC/USDC,86249.99,94688,85251,92017.91,133944.85,1.456912,132096.01,1.436778,408,91961.42
1740787200000,2025-03-01 00:00:00,BTC/USDC,84384.42,86499,83980.66,86250,7731.94,0.090416,6995.35,0.081795,74,85517.74
1740700800000,2025-02-28 00:00:00,BTC/USDC,84924.7,85730.26,78036.62,84315.5,80189.51,0.97775,26216.27,0.321295,212,82095.44
1740614400000,2025-02-27 00:00:00,BTC/USDC,84662.72,86999,83000,84998.86,70461.31,0.820276,22145.42,0.25873,243,85908.57
1740528000000,2025-02-26 00:00:00,BTC/USDC,89246.75,89408.37,82653.05,84121.76,46824.28,0.544098,25451.11,0.294864,141,86105.62
1740441600000,2025-02-25 00:00:00,BTC/USDC,91601,92499,86501,89249,43320.23,0.482154,19809.77,0.219047,187,89875.86
1740355200000,2025-02-24 00:00:00,BTC/USDC,95768.25,96171.98,91500,91500,125723.38,1.337769,23802.72,0.254028,244,94001.99
1740268800000,2025-02-23 00:00:00,BTC/USDC,96711.23,96711.23,95501,95768.23,4403.92,0.045832,1469.56,0.015205,52,96090.13
1740182400000,2025-02-22 00:00:00,BTC/USDC,96132.2,96926.3,96096.64,96784.56,4759.7,0.049282,2989.43,0.030917,44,96581.49
1740096000000,2025-02-21 00:00:00,BTC/USDC,98371.83,99280,94957.92,95831.79,16398.67,0.168287,11254.46,0.114878,69,97455.62
1740009600000,2025-02-20 00:00:00,BTC/USDC,96999,98576.27,96892.59,98351.51,940.83,0.009637,192.51,0.001964,45,97632.16
1739923200000,2025-02-19 00:00:00,BTC/USDC,95749,96749,95501.01,96749,3294.82,0.03417,1861.21,0.019322,28,96425.58
1739836800000,2025-02-18 00:00:00,BTC/USDC,95841.78,96997.9,93751,95399,2276.77,0.023942,863.85,0.00907,26,95099.1
1739750400000,2025-02-17 00:00:00,BTC/USDC,96200,96619.62,95382.36,95382.36,12637.55,0.13126,2253.93,0.023418,63,96280.42
1739664000000,2025-02-16 00:00:00,BTC/USDC,97802.53,97802.53,96432.77,96432.77,1492.06,0.015357,1401.75,0.014424,34,97160.11
1739577600000,2025-02-15 00:00:00,BTC/USDC,97660.33,97950.24,95501.04,97722.29,1932.09,0.019873,1484.52,0.015218,75,97227.18
1739491200000,2025-02-14 00:00:00,BTC/USDC,96499.02,98500,95500.01,96508.47,1430.36,0.014777,794.24,0.008194,125,96797.93
1739404800000,2025-02-13 00:00:00,BTC/USDC,97789.36,97789.36,94000,96499.98,2134.3,0.022307,1122.93,0.011768,59,95687.14
1739318400000,2025-02-12 00:00:00,BTC/USDC,95251.15,97999.94,94279,97817.72,6846.11,0.070831,4549.83,0.046896,176,96668.41
1739232000000,2025-02-11 00:00:00,BTC/USDC,97999,98386.93,95000,95000.48,29862.24,0.309469,17673.82,0.184992,183,96512.09
1739145600000,2025-02-10 00:00:00,BTC/USDC,96997.17,98000,87501,97527.81,63364.27,0.673474,8924.06,0.092591,243,94154.06
1739059200000,2025-02-09 00:00:00,BTC/USDC,97000,97271.44,95000,96500,3758.56,0.039123,1222.6,0.012681,41,96074.35
1738972800000,2025-02-08 00:00:00,BTC/USDC,96835.52,96835.53,95729.17,96799.45,1054.19,0.010967,402.41,0.004161,15,96126.45
1738886400000,2025-02-07 00:00:00,BTC/USDC,96806.73,100358.38,96000,96499,20732.2,0.210368,4635.01,0.047001,174,98567.09
1738800000000,2025-02-06 00:00:00,BTC/USDC,97054.82,99000,96000,96000,8900.15,0.091403,1627.26,0.016665,83,97373.84
1738713600000,2025-02-05 00:00:00,BTC/USDC,98143.04,99248.6,95403.28,96251.01,30100.32,0.30795,5052.67,0.051388,94,97754.66
1738627200000,2025-02-04 00:00:00,BTC/USDC,101050.5,101879.07,96399.45,98000,30880.18,0.31117,13412.86,0.134785,169,99256.51
1738540800000,2025-02-03 00:00:00,BTC/USDC,96697.93,102399,91500,101598.87,124892.57,1.283066,64342.3,0.652621,565,97475.9
1738454400000,2025-02-02 00:00:00,BTC/USDC,100992.81,100992.81,95280,97813.51,27605.67,0.28101,14229.02,0.144158,256,98246.89
1738368000000,2025-02-01 00:00:00,BTC/USDC,102946.81,102946.81,98281,98281,4471.99,0.044421,1077.81,0.010541,50,100688.72
1738281600000,2025-01-31 00:00:00,BTC/USDC,104851.64,105799,101750,102584.24,3325.72,0.031958,611.68,0.005893,69,104069.86
1738195200000,2025-01-30 00:00:00,BTC/USDC,103513.94,106498.25,103190.38,104751,19621.85,0.186695,10759.48,0.102394,277,105101.62
1738108800000,2025-01-29 00:00:00,BTC/USDC,101751.42,104588.05,101001.04,104202.02,33718.48,0.324804,4231.93,0.041116,265,103817.52
1738022400000,2025-01-28 00:00:00,BTC/USDC,102399,103603.54,100500,101359.77,8171.14,0.079768,3763.07,0.036545,134,102445.7
1737936000000,2025-01-27 00:00:00,BTC/USDC,102500.01,103220.44,98000,102248.98,41131.12,0.415806,3820.43,0.038148,183,98924.77
1737849600000,2025-01-26 00:00:00,BTC/USDC,104877.96,105134.27,102750,102750,2043.28,0.019546,892.05,0.008494,19,104540.36
1737763200000,2025-01-25 00:00:00,BTC/USDC,104883.14,105332.73,104111.27,105171.89,743.28,0.007088,150.37,0.001434,21,104865.75
1737676800000,2025-01-24 00:00:00,BTC/USDC,103842.63,107000,103303.02,104945.76,52675.01,0.497179,37205.18,0.350205,116,105951.07
1737590400000,2025-01-23 00:00:00,BTC/USDC,103495.18,106500,101250.01,104108.61,14076.17,0.135451,7888.76,0.076082,171,103939.57
1737504000000,2025-01-22 00:00:00,BTC/USDC,106006.87,106130.27,103501,104213.93,6469.43,0.06152,2869.23,0.027171,66,105165.59
1737417600000,2025-01-21 00:00:00,BTC/USDC,102001,107319.59,100000.03,106278.68,59286.63,0.572279,12136.04,0.117279,294,103627.02
1737331200000,2025-01-20 00:00:00,BTC/USDC,100800.06,109000,100000,102007.46,116255.31,1.10353,54444.33,0.509935,369,105403.12
1737244800000,2025-01-19 00:00:00,BTC/USDC,104586.73,106013.88,99751,101999.97,30982.73,0.297343,13538.35,0.128542,357,104214.5
1737158400000,2025-01-18 00:00:00,BTC/USDC,104299,104690.18,98280,103751.01,8006.15,0.078534,4321.99,0.041935,152,101983.18
1737072000000,2025-01-17 00:00:00,BTC/USDC,99501.01,105600,95000,102899.02,32214.46,0.321993,12474.02,0.122231,481,100128.86
1736985600000,2025-01-16 00:00:00,BTC/USDC,100799,100887.55,95000,99060.02,95860.53,0.975825,52760.85,0.533906,302,98260.04
1736899200000,2025-01-15 00:00:00,BTC/USDC,96978.03,100527.31,96561.54,100499,60396.73,0.607344,8050.36,0.081815,242,99450.87
1736812800000,2025-01-14 00:00:00,BTC/USDC,94699,97099,94001.12,96743.47,21683.96,0.226192,11046.92,0.115097,111,95870.51
1736726400000,2025-01-13 00:00:00,BTC/USDC,94455.61,96274.74,89741.39,94001.08,15627.45,0.169437,7311.7,0.07881,181,92255.47
1736640000000,2025-01-12 00:00:00,BTC/USDC,94466.64,95408.82,92915.9,93513.71,3205.96,0.033986,1645.96,0.017395,100,94334.31
1736553600000,2025-01-11 00:00:00,BTC/USDC,94501.02,94956.28,93998.12,94251.03,12348.08,0.131186,9142.64,0.097163,94,94127.01
1736467200000,2025-01-10 00:00:00,BTC/USDC,92971.2,95500,92251.54,94868.48,9692.09,0.102698,7509.39,0.079486,175,94378.68
1736380800000,2025-01-09 00:00:00,BTC/USDC,95189.71,95471.59,91502,92499,11538.34,0.123928,2516.41,0.026857,137,93110.85
1736294400000,2025-01-08 00:00:00,BTC/USDC,96251,97477.74,92783.11,95199,26485.7,0.278243,7210.28,0.075906,109,95200.03
1736208000000,2025-01-07 00:00:00,BTC/USDC,102218.83,102669.81,96501,96781.59,3390.19,0.034318,215.87,0.002114,48,98818.17
1736121600000,2025-01-06 00:00:00,BTC/USDC,98658.61,102475.42,98001.01,101502.03,35022.58,0.350198,13687.33,0.136677,155,100012.72
1736035200000,2025-01-05 00:00:00,BTC/USDC,98587.91,98791,97501,98791,31187.36,0.317187,10471.28,0.106416,151,98325.08
1735948800000,2025-01-04 00:00:00,BTC/USDC,98467.56,98467.56,97501.01,98299,5796.84,0.059114,4336.31,0.04421,19,98062.2
1735862400000,2025-01-03 00:00:00,BTC/USDC,96751,98791.46,95751,98251,2749.77,0.028293,1476.57,0.015165,67,97192.6
1735776000000,2025-01-02 00:00:00,BTC/USDC,94301.01,97599,94301.01,96751,31994.86,0.336926,31829.52,0.335192,47,94962.96
1735689600000,2025-01-01 00:00:00,BTC/USDC,93418.18,94898.95,92361.06,94501,8965.72,0.095421,956.99,0.010157,111,93961.76
1735603200000,2024-12-31 00:00:00,BTC/USDC,92001,95800,91502.01,92118.65,12124.31,0.129973,6594.27,0.070594,212,93300.84
1735516800000,2024-12-30 00:00:00,BTC/USDC,92980.98,94599,90800.03,92798.36,8787.75,0.094507,2186.7,0.023439,238,92994.1
1735430400000,2024-12-29 00:00:00,BTC/USDC,95299.01,95299.01,91800.01,92980.98,27022.37,0.287181,23814.55,0.25271,207,94098.61
1735344000000,2024-12-28 00:00:00,BTC/USDC,93701.01,95299.02,93701.01,94751.01,58566.28,0.618463,8592.77,0.090572,390,94697.62
1735257600000,2024-12-27 00:00:00,BTC/USDC,95501.04,96599,90800,93701.01,13743.3,0.146435,429.41,0.004488,145,93861.89
1735171200000,2024-12-26 00:00:00,BTC/USDC,99599,99800,95251.07,95251.07,3638.42,0.037038,1662.41,0.016699,53,98258.84
1735084800000,2024-12-25 00:00:00,BTC/USDC,98433.06,99498.91,98153.63,99476.93,8440.25,0.085695,2153.12,0.021716,40,98493.57
1734998400000,2024-12-24 00:00:00,BTC/USDC,94781,99000,93501.01,98949,16158.47,0.168885,6416.31,0.06597,138,95707.52
1734912000000,2024-12-23 00:00:00,BTC/USDC,95001,96422.14,92800,95247.97,5529.7,0.058652,3876.27,0.040955,83,94290.02
1734825600000,2024-12-22 00:00:00,BTC/USDC,96514.69,97439.44,94451.5,94451.5,62436.96,0.654045,3111.02,0.032324,99,95464.72
1734739200000,2024-12-21 00:00:00,BTC/USDC,97791.28,99998.95,97000.99,97001,31634.17,0.324412,29020.29,0.297652,101,97520.48
1734652800000,2024-12-20 00:00:00,BTC/USDC,97251,98225.73,92501.01,96527.78,62789.95,0.662412,8846.51,0.091708,177,94804.32
1734566400000,2024-12-19 00:00:00,BTC/USDC,99800,102498.89,96800,97501,44878.61,0.449873,12136.45,0.121166,357,99764.55
1734480000000,2024-12-18 00:00:00,BTC/USDC,104251,104251,99800,99800,5584.73,0.055329,507.87,0.004885,247,100959.69
1734393600000,2024-12-17 00:00:00,BTC/USDC,105877.68,106888,104000,106198.19,677.68,0.006375,63.45,0.000598,44,106309.23
1734307200000,2024-12-16 00:00:00,BTC/USDC,104000,106280.01,97751,101001.01,608336.78,5.850849,600263.48,5.771074,539,103976.13
1734220800000,2024-12-15 00:00:00,BTC/USDC,101600.31,104000,99915.16,104000,147267.85,1.416475,147080.81,1.414624,367,103968.25
1734134400000,2024-12-14 00:00:00,BTC/USDC,101517.53,102797.53,100001,100001,3992.78,0.039228,3326.75,0.032653,36,101785.21
1734048000000,2024-12-13 00:00:00,BTC/USDC,99280,101656.52,97501.01,100508.26,5500.72,0.054921,2968.88,0.029389,26,100168.22
1733961600000,2024-12-12 00:00:00,BTC/USDC,101793.72,102498.9,99280.02,101154.45,2853.83,0.028267,1058.08,0.010401,43,100965.11
1733875200000,2024-12-11 00:00:00,BTC/USDC,96062.33,101800,95188.75,101799.18,38104.37,0.381076,31024.55,0.308564,77,100040.16
1733788800000,2024-12-10 00:00:00,BTC/USDC,97998.99,97999,93995.7,97094.43,15027.11,0.158157,5863.26,0.061332,50,95029.16
1733702400000,2024-12-09 00:00:00,BTC/USDC,100037.4,100037.58,94001.01,96299.94,67716.16,0.688571,28758.43,0.290688,260,98356.24
1733616000000,2024-12-08 00:00:00,BTC/USDC,99000.06,101684.88,98427.38,101119.3,11031.38,0.11007,5426.97,0.053957,34,100228.28
1733529600000,2024-12-07 00:00:00,BTC/USDC,99097.99,101616.14,99097.98,100345.63,4183.3,0.041263,3839.43,0.037793,10,101386.54
1733443200000,2024-12-06 00:00:00,BTC/USDC,97001,101700,95800.01,99038.28,47476.28,0.476726,32743.35,0.326721,222,99613.37
1733356800000,2024-12-05 00:00:00,BTC/USDC,98799.99,103494.31,91480,91480,369500.61,3.686107,352345.32,3.511945,637,100261.89
1733270400000,2024-12-04 00:00:00,BTC/USDC,96199,98800,94751,98799.98,25604.15,0.264973,18940.27,0.195634,340,96638.53
1733184000000,2024-12-03 00:00:00,BTC/USDC,95939.45,96356.11,91280.01,95001,56929.55,0.600114,31685.53,0.334068,313,94877.14
1733097600000,2024-12-02 00:00:00,BTC/USDC,95818.05,97401.98,92800,95739.52,12255.68,0.128019,5896.88,0.06133,226,95740.58
1733011200000,2024-12-01 00:00:00,BTC/USDC,96042.29,98824.69,95001.79,98824.69,2763.16,0.028705,1355.45,0.014014,147,96266.29
1732924800000,2024-11-30 00:00:00,BTC/USDC,96752.28,97144.51,96039.02,96041.08,1712.14,0.017689,1148.72,0.011846,34,96792.58
1732838400000,2024-11-29 00:00:00,BTC/USDC,96499,97999,96001,97569.47,3530.05,0.036149,3155.12,0.032248,28,97656.4
1732752000000,2024-11-28 00:00:00,BTC/USDC,96399,96399,95001,95853.16,1083.65,0.011323,631.07,0.006585,48,95704.05
1732665600000,2024-11-27 00:00:00,BTC/USDC,92694.6,96800,90840.71,95501.01,38433.59,0.413454,37882.47,0.407498,394,92965.07
1732579200000,2024-11-26 00:00:00,BTC/USDC,94046.11,94800,90000,90846.59,19826.49,0.214832,17500.73,0.189415,118,92295.66
1732492800000,2024-11-25 00:00:00,BTC/USDC,98099,98480,77417.85,94237.17,65693.62,0.718357,36764.48,0.393486,200,91703.68
1732406400000,2024-11-24 00:00:00,BTC/USDC,96995.89,98474.76,91021.23,98099,10904.13,0.113009,7051.95,0.0725,88,96515.76
