https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1747440000000,2025-05-17 00:00:00,LTC/USDC,99.98,100.44,96.01,96.01,436.97,4.407812,128.08,1.275987,23,99.14
1747353600000,2025-05-16 00:00:00,LTC/USDC,100.8,102.08,97.1,99.35,924.7,9.281929,687.05,6.868101,43,99.63
1747267200000,2025-05-15 00:00:00,LTC/USDC,98.57,100,96.13,98.37,428.07,4.348065,132.21,1.328826,20,98.45
1747180800000,2025-05-14 00:00:00,LTC/USDC,104.67,104.67,98.59,101.19,633.35,6.235604,432.65,4.257338,31,101.57
1747094400000,2025-05-13 00:00:00,LTC/USDC,101.54,104.58,98.58,101.55,570.6,5.611125,327.2,3.185228,39,101.71
1747008000000,2025-05-12 00:00:00,LTC/USDC,100.61,104.58,97.72,101.56,863.19,8.563685,424.93,4.186036,62,100.81
1746921600000,2025-05-11 00:00:00,LTC/USDC,102.45,105.18,98.55,98.55,270.36,2.643546,39.99,0.380235,15,102.3
1746835200000,2025-05-10 00:00:00,LTC/USDC,101.51,107.57,100.04,101.56,530.49,5.143219,251.33,2.408741,49,103.16
1746748800000,2025-05-09 00:00:00,LTC/USDC,95.65,101.5,91.51,98.82,472.59,4.809967,220.6,2.216849,35,98.29
1746662400000,2025-05-08 00:00:00,LTC/USDC,90.99,95.07,82.01,93.13,1047.57,11.442927,526.6,5.661483,76,91.61
1746576000000,2025-05-07 00:00:00,LTC/USDC,92.8,93.36,87.5,90.13,316.49,3.491895,175.48,1.933113,21,90.65
1746489600000,2025-05-06 00:00:00,LTC/USDC,82.63,91.47,81.18,91.47,363.88,4.367773,348.14,4.174798,33,83.35
1746403200000,2025-05-05 00:00:00,LTC/USDC,84.94,88.8,82.44,83.47,346.96,4.011639,158.96,1.819651,19,86.5
1746316800000,2025-05-04 00:00:00,LTC/USDC,86.2,86.2,86.2,86.2,86.2,1,0,0,1,86.2
1746230400000,2025-05-03 00:00:00,LTC/USDC,86.21,86.21,86.21,86.21,1,0.0116,0,0,1,86.21
1746144000000,2025-05-02 00:00:00,LTC/USDC,88.58,88.58,87.5,87.5,156.99,1.77374,0,0,5,88.51
1746057600000,2025-05-01 00:00:00,LTC/USDC,84.91,90.13,84.91,90.13,131.02,1.468885,131.02,1.468885,11,89.2
1745971200000,2025-04-30 00:00:00,LTC/USDC,83.68,84.37,82.44,84.36,154.25,1.83404,152.25,1.809958,12,84.1
1745884800000,2025-04-29 00:00:00,LTC/USDC,84.83,84.92,84.83,84.92,149.73,1.764142,0,0,4,84.87
1745798400000,2025-04-28 00:00:00,LTC/USDC,84.77,87.49,84.67,85.04,120.64,1.424111,119.64,1.412337,10,84.71
1745712000000,2025-04-27 00:00:00,LTC/USDC,84.95,84.95,84.82,84.82,117.99,1.390352,0,0,4,84.87
1745625600000,2025-04-26 00:00:00,LTC/USDC,87.49,87.49,87.49,87.49,1.03,0.011774,1.03,0.011774,1,87.49
1745539200000,2025-04-25 00:00:00,LTC/USDC,84.91,86.19,84.9,86.19,1561.42,18.38883,1561.42,18.38883,36,84.91
1745452800000,2025-04-24 00:00:00,LTC/USDC,83.73,83.73,81.22,83.66,317.98,3.833902,138.25,1.652746,10,82.94
1745366400000,2025-04-23 00:00:00,LTC/USDC,84.91,84.91,82.44,84.19,225.99,2.700179,113.6,1.34932,6,83.69
1745280000000,2025-04-22 00:00:00,LTC/USDC,79.36,84.45,79.36,84.45,140.88,1.766337,140.88,1.766337,11,79.77
1745193600000,2025-04-21 00:00:00,LTC/USDC,78.82,81.21,77.67,77.67,377.64,4.725524,179.5,2.243328,15,79.91
1745107200000,2025-04-20 00:00:00,LTC/USDC,75.52,77.65,75.52,77.65,158.69,2.077615,80.69,1.044846,5,76.39
1745020800000,2025-04-19 00:00:00,LTC/USDC,74.3,75.53,74.3,74.91,91.68,1.223556,9.72,0.128786,9,74.93
1744934400000,2025-04-18 00:00:00,LTC/USDC,76.51,76.51,76.51,76.51,1.03,0.013463,1.03,0.013463,1,76.51
1744848000000,2025-04-17 00:00:00,LTC/USDC,75.83,75.83,73.19,73.19,152.04,2.0119,137.56,1.814149,10,75.57
1744761600000,2025-04-16 00:00:00,LTC/USDC,76.41,76.41,73.21,73.21,257.52,3.415942,139.52,1.828345,8,75.4
1744675200000,2025-04-15 00:00:00,LTC/USDC,77.99,77.99,75.39,75.39,49.11,0.639365,8.67,0.111179,7,76.81
1744588800000,2025-04-14 00:00:00,LTC/USDC,78.32,80,77.5,77.99,602.69,7.71496,192.83,2.455115,32,78.12
1744502400000,2025-04-13 00:00:00,LTC/USDC,78.7,79.79,76.52,76.52,664.48,8.480858,204.55,2.570334,18,78.36
1744416000000,2025-04-12 00:00:00,LTC/USDC,75.45,79.63,74.3,78.95,715.78,9.467552,137.69,1.772096,39,75.62
1744329600000,2025-04-11 00:00:00,LTC/USDC,74.18,77.27,74.18,77.27,70.34,0.933035,70.34,0.933035,9,75.4
1744243200000,2025-04-10 00:00:00,LTC/USDC,75.39,75.39,71.18,73.5,574.45,7.728237,117.06,1.592786,16,74.35
1744156800000,2025-04-09 00:00:00,LTC/USDC,69.3,77.65,66.93,76.92,520.12,7.316497,367.25,5.145782,35,71.19
1744070400000,2025-04-08 00:00:00,LTC/USDC,70.89,73.16,68.34,68.34,584.45,8.137136,235.13,3.224846,25,71.83
1743984000000,2025-04-07 00:00:00,LTC/USDC,68.95,72.72,64.97,70.92,636.57,9.328137,297.01,4.293158,56,68.31
1743897600000,2025-04-06 00:00:00,LTC/USDC,82.6,82.94,68.95,68.95,1046.96,13.505014,395.04,5.161181,53,77.67
1743811200000,2025-04-05 00:00:00,LTC/USDC,84.9,84.9,82.35,82.35,214.92,2.536914,199.99,2.355712,2,84.72
1743724800000,2025-04-04 00:00:00,LTC/USDC,83.42,84.91,81.86,84.61,359.01,4.306636,241.01,2.870732,10,83.37
1743638400000,2025-04-03 00:00:00,LTC/USDC,82.45,83.23,80.91,80.91,1086.62,13.086572,850.48,10.219736,15,83.03
1743552000000,2025-04-02 00:00:00,LTC/USDC,84.01,87.49,81.18,83.68,612.39,7.31301,325.74,3.876421,37,83.75
1743465600000,2025-04-01 00:00:00,LTC/USDC,84.57,85.18,82.34,84.44,1956.64,23.03684,18.58,0.219068,21,84.93
1743379200000,2025-03-31 00:00:00,LTC/USDC,84.7,84.7,81.18,81.69,289.51,3.452129,116.66,1.389264,16,83.87
1743292800000,2025-03-30 00:00:00,LTC/USDC,85.83,86.82,84.6,84.6,245.11,2.856202,235.36,2.74101,5,85.81
1743206400000,2025-03-29 00:00:00,LTC/USDC,87.64,87.64,84.94,84.94,405.76,4.71258,48.81,0.557048,6,86.1
1743120000000,2025-03-28 00:00:00,LTC/USDC,91.49,91.49,86.13,86.13,59.11,0.676047,0,0,14,87.47
1743033600000,2025-03-27 00:00:00,LTC/USDC,92.84,94.23,91.52,92.43,136.96,1.481582,8.99,0.096756,7,92.44
1742947200000,2025-03-26 00:00:00,LTC/USDC,95.65,96.13,88.92,92.84,295.18,3.175776,136.19,1.465399,16,92.95
1742860800000,2025-03-25 00:00:00,LTC/USDC,91.5,92.99,91.5,92.99,28.36,0.306745,18.59,0.2,2,92.47
1742774400000,2025-03-24 00:00:00,LTC/USDC,91.36,94.23,91.28,93.69,371.01,3.984137,230.79,2.453911,10,93.13
1742688000000,2025-03-23 00:00:00,LTC/USDC,92.31,92.31,90.87,90.87,169.56,1.843646,130.56,1.414462,3,91.97
1742601600000,2025-03-22 00:00:00,LTC/USDC,91.51,91.51,91.51,91.51,14.81,0.161892,0,0,2,91.51
1742515200000,2025-03-21 00:00:00,LTC/USDC,93.03,93.03,91.52,91.52,170.93,1.854147,0,0,11,92.19
1742428800000,2025-03-20 00:00:00,LTC/USDC,94.23,94.23,91.08,92.8,491.14,5.313412,236.33,2.553281,21,92.43
1742342400000,2025-03-19 00:00:00,LTC/USDC,90.12,93.36,89.67,93.36,355.96,3.940009,204.47,2.254376,13,90.34
1742256000000,2025-03-18 00:00:00,LTC/USDC,91.75,91.75,87.5,89.77,136.54,1.51583,59.45,0.662276,10,90.09
1742169600000,2025-03-17 00:00:00,LTC/USDC,90.82,94.23,90.82,92.3,580.22,6.257992,259.35,2.771882,25,92.73
1742083200000,2025-03-16 00:00:00,LTC/USDC,90.78,92.81,88.81,90.12,411.87,4.535417,222.83,2.444334,17,90.82
1741996800000,2025-03-15 00:00:00,LTC/USDC,92.84,94.22,90.18,92.08,71.65,0.768118,52.31,0.555828,5,93.31
1741910400000,2025-03-14 00:00:00,LTC/USDC,88.8,91.47,88.8,91.47,31.14,0.350226,28.12,0.316221,7,88.93
1741824000000,2025-03-13 00:00:00,LTC/USDC,90.72,90.72,87.5,88.57,302.55,3.387608,154.58,1.749381,15,89.32
1741737600000,2025-03-12 00:00:00,LTC/USDC,90.78,92.83,87.5,91.47,848.57,9.547676,241.21,2.644028,21,88.91
1741651200000,2025-03-11 00:00:00,LTC/USDC,86.21,92.84,83.68,90.47,833.95,9.479505,379.75,4.281022,34,88.03
1741564800000,2025-03-10 00:00:00,LTC/USDC,96,98.53,86.22,86.22,1384.99,14.557899,714.47,7.484521,57,95.21
1741478400000,2025-03-09 00:00:00,LTC/USDC,99.99,100.12,94,94,416.98,4.273174,112.99,1.128567,20,97.63
1741392000000,2025-03-08 00:00:00,LTC/USDC,104.74,107.74,99.99,99.99,391.82,3.741877,198.83,1.895182,28,104.72
1741305600000,2025-03-07 00:00:00,LTC/USDC,101.53,106.14,97.72,101.54,848.77,8.338348,421.57,4.129553,58,101.85
1741219200000,2025-03-06 00:00:00,LTC/USDC,106.12,110.99,103.05,103.05,264.11,2.442864,50.53,0.461693,23,108.12
1741132800000,2025-03-05 00:00:00,LTC/USDC,104.58,106.14,98.58,104.58,730.32,7.057185,477.97,4.606152,30,103.49
1741046400000,2025-03-04 00:00:00,LTC/USDC,107.27,107.91,96.13,104.57,3364.04,32.305937,1221.77,11.76702,132,104.2
1740960000000,2025-03-03 00:00:00,LTC/USDC,129.56,129.56,106.19,110.29,902.15,7.949845,403.3,3.64296,61,113.83
1740873600000,2025-03-02 00:00:00,LTC/USDC,123.04,128.82,118.81,125.24,2533.87,20.221511,870.63,6.845408,50,125.34
1740787200000,2025-03-01 00:00:00,LTC/USDC,130.76,130.76,121.41,123.24,1061.81,8.456708,820.57,6.515905,23,125.57
1740700800000,2025-02-28 00:00:00,LTC/USDC,123.23,128.82,116.1,125.08,504.15,4.226227,158.24,1.295639,60,119.38
1740614400000,2025-02-27 00:00:00,LTC/USDC,124.46,131.3,119.62,125.07,601.89,4.760973,223.67,1.779485,38,126.48
1740528000000,2025-02-26 00:00:00,LTC/USDC,117.81,127.72,117.81,124.5,348.39,2.814697,231.54,1.86754,36,123.8
1740441600000,2025-02-25 00:00:00,LTC/USDC,112.69,116.07,106.18,116.07,820.07,7.377396,752.26,6.751556,29,111.17
1740355200000,2025-02-24 00:00:00,LTC/USDC,125.1,125.1,114.38,114.38,938.36,7.660277,94.19,0.806274,49,122.62
1740268800000,2025-02-23 00:00:00,LTC/USDC,125.08,125.08,125.08,125.08,10,0.08,0,0,1,125.08
1740182400000,2025-02-22 00:00:00,LTC/USDC,128.82,128.85,125.08,125.08,12.28,0.097617,1.28,0.01,3,125.86
1740096000000,2025-02-21 00:00:00,LTC/USDC,132.72,138.77,125.07,125.07,1595.44,11.974988,771.39,5.599605,27,133.37
1740009600000,2025-02-20 00:00:00,LTC/USDC,134.09,134.09,126.95,126.95,804.15,6.171063,0,0,22,130.31
1739923200000,2025-02-19 00:00:00,LTC/USDC,130.76,138.77,128.86,134.73,983.62,7.275769,878.82,6.484105,22,135.2
1739836800000,2025-02-18 00:00:00,LTC/USDC,123.8,128.85,119.78,128.85,796.57,6.42521,488.65,3.897636,44,124.01
1739750400000,2025-02-17 00:00:00,LTC/USDC,128.06,128.06,118.84,121,3708.21,30.356396,2139.71,17.622971,41,122.17
1739664000000,2025-02-16 00:00:00,LTC/USDC,133.99,136.72,123.26,123.26,4704.69,36.479724,4514.54,34.99925,166,129.04
1739577600000,2025-02-15 00:00:00,LTC/USDC,128.8,135.98,126.48,127.05,608.49,4.662163,364.57,2.760995,74,130.57
1739491200000,2025-02-14 00:00:00,LTC/USDC,128.12,134.63,123.23,125.07,810.28,6.266815,527.15,4.04268,33,129.32
1739404800000,2025-02-13 00:00:00,LTC/USDC,125.03,128.82,119.61,124.56,1395.58,11.395341,704.45,5.719052,74,122.5
1739318400000,2025-02-12 00:00:00,LTC/USDC,117.84,124.54,111.8,119.78,1005.82,8.580375,339.44,2.88393,52,117.25
1739232000000,2025-02-11 00:00:00,LTC/USDC,122.72,130.76,118.39,118.81,1011.58,7.976108,349.47,2.734704,38,126.87
1739145600000,2025-02-10 00:00:00,LTC/USDC,109.36,122.68,107.76,117.85,663.24,5.680602,316.63,2.685714,51,116.89
1739059200000,2025-02-09 00:00:00,LTC/USDC,105.22,108.99,101.74,107.74,1516.54,14.306621,616.77,5.750239,37,106.03
1738972800000,2025-02-08 00:00:00,LTC/USDC,103.04,104.58,102.81,104.5,365.95,3.540128,198.69,1.914199,27,103.37
1738886400000,2025-02-07 00:00:00,LTC/USDC,103.02,107.74,101.53,103.09,489.46,4.707906,298.94,2.879601,39,103.97
1738800000000,2025-02-06 00:00:00,LTC/USDC,105.67,109.36,99.99,99.99,945.47,8.953075,244.63,2.309483,32,105.61
1738713600000,2025-02-05 00:00:00,LTC/USDC,101.77,107.74,101.77,103.05,265.63,2.552653,146.55,1.418044,21,104.07
1738627200000,2025-02-04 00:00:00,LTC/USDC,104.6,106.14,99.99,99.99,475.86,4.682809,23.49,0.221841,27,101.64
1738540800000,2025-02-03 00:00:00,LTC/USDC,106.17,107.74,86.14,107.74,2247.89,23.329902,1445.99,15.005031,151,96.47
1738454400000,2025-02-02 00:00:00,LTC/USDC,117.84,117.84,104.6,109.36,3055.49,27.135986,1615.91,14.0802,57,112.67
1738368000000,2025-02-01 00:00:00,LTC/USDC,130.22,130.76,118.81,118.81,1075.6,8.782704,160.4,1.245067,40,122.58
1738281600000,2025-01-31 00:00:00,LTC/USDC,125.99,134.03,125.99,126.95,355.77,2.758333,117.73,0.900791,21,129
1738195200000,2025-01-30 00:00:00,LTC/USDC,114.88,134.67,114.38,130.48,1810.64,14.253919,964.7,7.49407,83,127.19
1738108800000,2025-01-29 00:00:00,LTC/USDC,114.07,119.57,110.18,119.57,461.68,4.065583,346.07,3.023721,24,113.58
1738022400000,2025-01-28 00:00:00,LTC/USDC,116.07,116.07,111.02,111.02,340.06,2.983926,1.16,0.01,11,113.96
1737936000000,2025-01-27 00:00:00,LTC/USDC,117.18,117.81,107.71,114.76,392.48,3.526535,177.89,1.562546,28,111.39
1737849600000,2025-01-26 00:00:00,LTC/USDC,123.76,123.76,117.84,117.84,165.9,1.381034,0,0,11,120.16
1737763200000,2025-01-25 00:00:00,LTC/USDC,122.71,128.82,121.31,125.07,524.55,4.232936,288.02,2.319163,29,123.95
1737676800000,2025-01-24 00:00:00,LTC/USDC,113.31,122.72,113.31,118.56,1061.13,8.962972,504.32,4.218756,34,118.42
1737590400000,2025-01-23 00:00:00,LTC/USDC,112.69,116.52,112.69,116.52,391.86,3.39803,234.73,2.01843,8,115.33
1737504000000,2025-01-22 00:00:00,LTC/USDC,117.85,117.85,114.38,114.38,149.58,1.278448,0,0,10,117.01
1737417600000,2025-01-21 00:00:00,LTC/USDC,116.11,123.2,116.1,118.9,472.85,4.003147,314.5,2.657333,14,118.13
1737331200000,2025-01-20 00:00:00,LTC/USDC,117.8,125.04,116.1,117.84,958.99,8.03492,545.53,4.54183,67,119.37
1737244800000,2025-01-19 00:00:00,LTC/USDC,127.99,127.99,112.69,116.07,1568.39,12.899441,1202.32,9.895659,74,121.63
1737158400000,2025-01-18 00:00:00,LTC/USDC,138.77,138.77,124,128.77,763.48,5.921199,360.45,2.84179,42,129.08
1737072000000,2025-01-17 00:00:00,LTC/USDC,126.92,140.85,126.92,134.52,593.8,4.381439,591.09,4.361439,27,135.55
1736985600000,2025-01-16 00:00:00,LTC/USDC,119.58,129.67,116.1,123.22,550.08,4.504343,359.79,2.887169,33,122.31
1736899200000,2025-01-15 00:00:00,LTC/USDC,103.03,117.81,101.88,117.81,2275.93,21.84571,1063.39,9.969517,32,104.29
1736812800000,2025-01-14 00:00:00,LTC/USDC,99.97,103.02,99.97,102.09,897.55,8.90292,234.04,2.319832,14,100.81
1736726400000,2025-01-13 00:00:00,LTC/USDC,104.13,104.57,92.86,98.53,2583.79,26.504602,2242.18,22.996725,41,97.5
1736640000000,2025-01-12 00:00:00,LTC/USDC,102.65,104.3,101.53,103.13,233.94,2.26515,112.46,1.081514,12,103.28
1736553600000,2025-01-11 00:00:00,LTC/USDC,103.3,106.13,102.92,106.13,352.78,3.379178,166.88,1.578457,8,104.41
1736467200000,2025-01-10 00:00:00,LTC/USDC,103.83,106.13,102.44,106.13,382.46,3.690147,232.27,2.229504,25,103.66
1736380800000,2025-01-09 00:00:00,LTC/USDC,102.07,104.58,100.03,100.03,1367.78,13.473978,630.23,6.178853,26,101.52
1736294400000,2025-01-08 00:00:00,LTC/USDC,101.53,103.75,97.72,101.51,278.45,2.788857,13.34,0.129865,19,99.85
1736208000000,2025-01-07 00:00:00,LTC/USDC,113.28,117.7,102.72,102.72,2912.01,25.20717,181.51,1.543337,28,115.58
1736121600000,2025-01-06 00:00:00,LTC/USDC,114.45,117.74,112.69,113.47,727.43,6.360791,195.26,1.698533,27,114.36
1736035200000,2025-01-05 00:00:00,LTC/USDC,113.67,116.07,113.27,116.07,51.6,0.453694,50.45,0.443694,10,113.73
1735948800000,2025-01-04 00:00:00,LTC/USDC,115.15,115.15,109.79,109.79,130.32,1.16535,61.69,0.547885,16,111.85
1735862400000,2025-01-03 00:00:00,LTC/USDC,107.08,114.38,107.08,114.38,772.31,6.831934,761.07,6.731934,19,113.11
1735776000000,2025-01-02 00:00:00,LTC/USDC,107.14,107.74,104.6,104.6,85.23,0.800141,45.18,0.421382,7,106.52
1735689600000,2025-01-01 00:00:00,LTC/USDC,104.28,107.74,102.47,104.6,926.86,8.936669,748.14,7.225299,59,103.72
1735603200000,2024-12-31 00:00:00,LTC/USDC,101.51,103.16,100.06,100.06,281.25,2.784864,109.39,1.085158,15,100.99
1735516800000,2024-12-30 00:00:00,LTC/USDC,99.97,101.51,97.09,101.5,501.79,5.032083,329.86,3.293633,24,99.72
1735430400000,2024-12-29 00:00:00,LTC/USDC,99.09,99.09,95.66,95.66,288.74,2.946172,0,0,36,98.01
1735344000000,2024-12-28 00:00:00,LTC/USDC,98.56,100.86,98.55,100.86,492.63,4.967329,208.3,2.083184,22,99.18
1735257600000,2024-12-27 00:00:00,LTC/USDC,104.57,106.14,100.03,100.03,276.51,2.661143,140.54,1.344104,24,103.91
1735171200000,2024-12-26 00:00:00,LTC/USDC,107.19,107.19,100.07,104.55,263.98,2.487557,2.76,0.027097,22,106.12
1735084800000,2024-12-25 00:00:00,LTC/USDC,110.32,110.32,110.32,110.32,378.1,3.427393,1.47,0.013358,5,110.32
1734998400000,2024-12-24 00:00:00,LTC/USDC,105.85,109.36,105.84,109.36,840.11,7.923601,783.16,7.388933,21,106.02
1734912000000,2024-12-23 00:00:00,LTC/USDC,101.51,106.14,100.03,106.14,1111.88,10.781844,829.38,7.999215,103,103.14
1734825600000,2024-12-22 00:00:00,LTC/USDC,101.33,103.03,97.09,99.87,932.94,9.33268,526.2,5.244267,47,99.97
1734739200000,2024-12-21 00:00:00,LTC/USDC,100.38,106.07,97.98,101.19,201.78,2.001208,56.63,0.554642,18,100.88
1734652800000,2024-12-20 00:00:00,LTC/USDC,98.85,114.38,87.5,114.38,19748.89,195.985108,1654.68,15.628191,178,100.83
1734566400000,2024-12-19 00:00:00,LTC/USDC,107.71,110.99,95.66,101.51,1139.32,10.845822,453.47,4.349671,75,105.19
1734480000000,2024-12-18 00:00:00,LTC/USDC,126.91,126.92,107.19,107.76,201.05,1.78631,27.82,0.223661,32,112.95
1734393600000,2024-12-17 00:00:00,LTC/USDC,116.11,128.82,114.38,121.41,441.46,3.66709,184.67,1.549079,37,120.46
1734307200000,2024-12-16 00:00:00,LTC/USDC,122.71,123.2,115.61,116.17,747.66,6.22547,77.84,0.646054,89,120.1
1734220800000,2024-12-15 00:00:00,LTC/USDC,118.72,121.38,116.1,121.38,900.45,7.595607,631.6,5.315094,50,118.55
1734134400000,2024-12-14 00:00:00,LTC/USDC,122.7,122.7,116.1,116.1,121.74,1.005105,0,0,7,121.14
1734048000000,2024-12-13 00:00:00,LTC/USDC,121.37,125.04,117.84,125.04,283.97,2.362236,204.79,1.690547,11,120.23
1733961600000,2024-12-12 00:00:00,LTC/USDC,119.01,125.03,117.84,117.84,10643.82,87.065464,68.19,0.554672,43,122.25
1733875200000,2024-12-11 00:00:00,LTC/USDC,109.26,118.51,106.5,118.31,1660.13,14.557757,922.15,8.058877,79,114.11
1733788800000,2024-12-10 00:00:00,LTC/USDC,107.76,114.35,103.05,111,1980.67,18.079172,1490.44,13.643539,181,109.6
1733702400000,2024-12-09 00:00:00,LTC/USDC,132.06,132.06,101.53,110.99,5288.85,42.608002,405.83,3.350799,125,124.29
1733616000000,2024-12-08 00:00:00,LTC/USDC,136.35,136.35,130.78,135.68,520.46,3.913696,481.91,3.621375,28,132.99
1733529600000,2024-12-07 00:00:00,LTC/USDC,138.08,138.77,132.74,137.25,1313.18,9.53418,971.72,7.032314,19,137.74
1733443200000,2024-12-06 00:00:00,LTC/USDC,138.55,138.75,130.78,132.53,163.09,1.193868,156.25,1.142181,13,136.61
1733356800000,2024-12-05 00:00:00,LTC/USDC,130.2,146.13,124.84,136.72,1240.8,9.152769,903.61,6.616024,77,135.72
1733270400000,2024-12-04 00:00:00,LTC/USDC,129.12,129.37,123.22,123.22,955.56,7.586118,45.08,0.357739,32,125.98
1733184000000,2024-12-03 00:00:00,LTC/USDC,130.78,134.7,123.22,134.7,27153.9,217.56559,1662.37,12.657521,187,124.84
1733097600000,2024-12-02 00:00:00,LTC/USDC,121.38,138.77,116.1,132.74,5775.13,45.207165,5338.58,41.611387,166,127.83
1733011200000,2024-12-01 00:00:00,LTC/USDC,103.29,119.94,100.03,119.94,1561.15,14.723595,1068.04,9.849043,115,106.31
1732924800000,2024-11-30 00:00:00,LTC/USDC,102.09,104.58,101.53,104.02,1302.97,12.780771,154.17,1.486893,91,101.95
1732838400000,2024-11-29 00:00:00,LTC/USDC,95.64,104.58,94.91,104.58,2909.14,28.489338,2862.28,27.996709,60,102.15
1732752000000,2024-11-28 00:00:00,LTC/USDC,95.98,96.02,94.25,95.49,313.72,3.279158,59.69,0.623604,13,95.67
1732665600000,2024-11-27 00:00:00,LTC/USDC,93.16,97.72,93.16,97.72,26.05,0.272311,26.05,0.272311,6,95.7
1732579200000,2024-11-26 00:00:00,LTC/USDC,93.05,94.39,88.23,92.84,2457.88,27.244304,1248.55,13.895706,182,90.24
1732492800000,2024-11-25 00:00:00,LTC/USDC,96.29,98.53,91.18,91.18,960.06,10.184108,349.26,3.733855,55,94.32
1732406400000,2024-11-24 00:00:00,LTC/USDC,99.54,102.64,91.81,97.6,7067.43,73.994577,3905.05,40.902514,186,95.53
1732320000000,2024-11-23 00:00:00,LTC/USDC,92.84,106.14,92.84,98.42,4520.73,45.924845,2962.93,30.182072,89,98.49
1732233600000,2024-11-22 00:00:00,LTC/USDC,90.37,91.47,89,91.28,933.57,10.430564,154.8,1.697553,64,89.51
1732147200000,2024-11-21 00:00:00,LTC/USDC,82.44,90.94,82.44,88.76,1720.91,19.495582,636.9,7.121837,64,88.34
1732060800000,2024-11-20 00:00:00,LTC/USDC,86.06,87.55,83.18,84.36,2253.11,26.323701,1169.75,13.605313,50,85.6
1731974400000,2024-11-19 00:00:00,LTC/USDC,89.14,90.13,86.13,86.91,789.92,9.001648,242.35,2.750973,47,87.76
1731888000000,2024-11-18 00:00:00,LTC/USDC,88.8,94.23,86.67,89.21,1653.2,18.783207,1309.32,14.981078,88,88.06
1731801600000,2024-11-17 00:00:00,LTC/USDC,95.87,96.8,85.37,87.07,3481.3,39.168933,1253.86,14.253167,80,88.9
1731715200000,2024-11-16 00:00:00,LTC/USDC,84.91,98.39,84.91,94.94,4548.72,49.288723,1078.35,11.683751,147,92.46
1731628800000,2024-11-15 00:00:00,LTC/USDC,81.88,86.99,79.22,84.12,1717.98,20.695256,943.06,11.310317,112,83.05
1731542400000,2024-11-14 00:00:00,LTC/USDC,75,84.66,74.44,81.22,9438.5,116.318093,5416.49,65.9334,268,81.21
1731456000000,2024-11-13 00:00:00,LTC/USDC,77.08,77.76,72.1,75.4,3837.89,50.647269,789.09,10.397082,119,75.79
1731369600000,2024-11-12 00:00:00,LTC/USDC,78.6,82.42,74.28,76.67,4655.88,60.214582,845.03,10.946546,153,77.35
1731283200000,2024-11-11 00:00:00,LTC/USDC,77.65,80.21,74.75,80.15,10817.11,138.618529,7447.79,95.526924,282,78.04
1731196800000,2024-11-10 00:00:00,LTC/USDC,74.18,77.8,74.18,75.54,3570.8,47.138456,821.03,10.848242,99,75.75
1731110400000,2024-11-09 00:00:00,LTC/USDC,73.16,73.99,73.16,73.83,61.57,0.833843,12.16,0.164639,3,73.84
1731024000000,2024-11-08 00:00:00,LTC/USDC,71.25,72.72,70.83,72.72,735.94,10.233846,60.12,0.833967,24,71.91
1730937600000,2024-11-07 00:00:00,LTC/USDC,71.54,72.27,70.4,72.27,845.27,11.899951,251.45,3.515129,38,71.03
1730851200000,2024-11-06 00:00:00,LTC/USDC,66.46,71.3,66.46,70.85,2226.05,31.930037,148,2.213402,103,69.73
1730764800000,2024-11-05 00:00:00,LTC/USDC,66.54,67.13,64.97,64.97,391.61,5.887841,272.01,4.08085,8,66.51
1730678400000,2024-11-04 00:00:00,LTC/USDC,67.4,67.4,65.09,65.09,616.01,9.335785,129.86,1.926841,59,65.99
1730592000000,2024-11-03 00:00:00,LTC/USDC,67.93,67.93,65.84,65.84,1713.43,25.946947,407.27,6.158654,55,66.03
1730505600000,2024-11-02 00:00:00,LTC/USDC,71.02,71.1,68.95,69.17,821.52,11.61333,413.52,5.827153,13,70.74
1730419200000,2024-11-01 00:00:00,LTC/USDC,68.73,70.2,67.93,70.15,614.88,8.917252,151.21,2.196992,13,68.96
1730332800000,2024-10-31 00:00:00,LTC/USDC,71.18,71.18,68.65,69.26,222.14,3.19864,132.5,1.916398,21,69.45
1730246400000,2024-10-30 00:00:00,LTC/USDC,72.19,72.93,72.1,72.1,137.17,1.888096,0,0,5,72.65
1730160000000,2024-10-29 00:00:00,LTC/USDC,70.82,74.26,70.82,74.26,131.38,1.843886,131.38,1.843886,16,71.26
1730073600000,2024-10-28 00:00:00,LTC/USDC,69.92,69.92,69.74,69.75,114.08,1.634327,0,0,5,69.8
1729987200000,2024-10-27 00:00:00,LTC/USDC,69.88,71.02,69.88,71.02,7.65,0.109226,7.65,0.109226,3,70.04
1729900800000,2024-10-26 00:00:00,LTC/USDC,68.94,69.35,68.94,69.35,116.61,1.681632,116.61,1.681632,2,69.34
1729814400000,2024-10-25 00:00:00,LTC/USDC,71.24,72.08,66.93,66.93,192.13,2.718255,57.75,0.807505,17,70.69
1729728000000,2024-10-24 00:00:00,LTC/USDC,70.8,71.02,70.8,71.02,44.12,0.622432,44.12,0.622432,4,70.88
1729641600000,2024-10-23 00:00:00,LTC/USDC,68.95,70.14,67.93,70.14,119.58,1.726074,78.58,1.122813,6,69.29
1729555200000,2024-10-22 00:00:00,LTC/USDC,70,72.86,69.98,69.98,10.12,0.144002,1.44,0.02065,5,70.3
